运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
Q3-T-005,爬升,399.60265609712184,400.5743917449054,直连,
Q3-T-005,爬升·边界点,400.5743917449054,400.5743917449054,直连,
Q3-T-005,爬升,400.5743917449054,408.6860501935803,直连,
Q3-T-005,爬升·边界点,408.6860501935803,408.6860501935803,直连,
Q3-T-005,爬升,408.6860501935803,417.99820232145794,直连,
Q3-T-005,爬升·边界点,417.99820232145794,417.99820232145794,直连,
Q3-T-005,爬升,417.99820232145794,518.0910583496094,直连,
Q3-T-005,爬升·边界点,518.0910583496094,518.0910583496094,直连,
Q3-T-005,巡航,518.0910583496094,564.8765890021349,直连,
Q3-T-005,巡航·边界点,564.8765890021349,564.8765890021349,直连,
Q3-T-005,巡航,564.8765890021349,623.6038086148992,直连,
Q3-T-005,巡航·边界点,623.6038086148992,623.6038086148992,直连,
Q3-T-005,巡航,623.6038086148992,744.679230704014,直连,
Q3-T-005,巡航·边界点,744.679230704014,744.679230704014,直连,
Q3-T-005,巡航,744.679230704014,768.0826087507219,直连,
Q3-T-005,巡航·边界点,768.0826087507219,768.0826087507219,直连,
Q3-T-005,巡航,768.0826087507219,772.895688322179,直连,
Q3-T-005,巡航·边界点,772.895688322179,772.895688322179,直连,
Q3-T-005,巡航,772.895688322179,780.7088541594214,直连,
Q3-T-005,巡航·边界点,780.7088541594214,780.7088541594214,直连,
Q3-T-005,巡航,780.7088541594214,795.4654058595361,中继,Q3-R-001
Q3-T-005,巡航·边界点,795.4654058595361,795.4654058595361,中继,Q3-R-001
Q3-T-005,巡航,795.4654058595361,820.3884294706104,中继,Q3-R-001
Q3-T-005,巡航·边界点,820.3884294706104,820.3884294706104,中继,Q3-R-001
Q3-T-005,下降,820.3884294706104,825.1750902401337,中继,Q3-R-001
Q3-T-005,下降·边界点,825.1750902401337,825.1750902401337,中继,Q3-R-001
Q3-T-005,下降,825.1750902401337,874.7310847644897,中继,Q3-R-001
Q3-T-005,下降·边界点,874.7310847644897,874.7310847644897,中继,Q3-R-001
Q3-T-005,下降,874.7310847644897,885.0413130882181,中继,Q3-R-001
Q3-T-005,下降·边界点,885.0413130882181,885.0413130882181,中继,Q3-R-001
Q3-T-005,下降,885.0413130882181,885.7776994901417,中继,Q3-R-001
Q3-T-005,下降·边界点,885.7776994901417,885.7776994901417,中继,Q3-R-001
Q3-T-005,投送交接,885.7776994901417,1125.7776994901417,中继,Q3-R-001
Q3-T-005,投送交接·边界点,1125.7776994901417,1125.7776994901417,中继,Q3-R-001
Q3-T-005,爬升,1125.7776994901417,1126.391354825078,中继,Q3-R-001
Q3-T-005,爬升·边界点,1126.391354825078,1126.391354825078,中继,Q3-R-001
Q3-T-005,爬升,1126.391354825078,1134.9832117615183,中继,Q3-R-001
Q3-T-005,爬升·边界点,1134.9832117615183,1134.9832117615183,中继,Q3-R-001
Q3-T-005,爬升,1134.9832117615183,1176.2798738651484,中继,Q3-R-001
Q3-T-005,爬升·边界点,1176.2798738651484,1176.2798738651484,中继,Q3-R-001
Q3-T-005,爬升,1176.2798738651484,1180.268757839751,中继,Q3-R-001
Q3-T-005,爬升·边界点,1180.268757839751,1180.268757839751,中继,Q3-R-001
Q3-T-005,巡航,1180.268757839751,1219.94833315094,中继,Q3-R-001
Q3-T-005,巡航·边界点,1219.94833315094,1219.94833315094,直连,
Q3-T-005,巡航,1219.94833315094,1225.977956606348,直连,
Q3-T-005,巡航·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-005,巡航,1225.977956606348,1227.7614989881824,直连,
Q3-T-005,巡航·边界点,1227.7614989881824,1227.7614989881824,直连,
Q3-T-005,巡航,1227.7614989881824,1232.5745785596396,直连,
Q3-T-005,巡航·边界点,1232.5745785596396,1232.5745785596396,直连,
Q3-T-005,巡航,1232.5745785596396,1377.0533786954622,直连,
Q3-T-005,巡航·边界点,1377.0533786954622,1377.0533786954622,直连,
Q3-T-005,巡航,1377.0533786954622,1435.7805983082264,直连,
Q3-T-005,巡航·边界点,1435.7805983082264,1435.7805983082264,直连,
Q3-T-005,巡航,1435.7805983082264,1482.566128960752,直连,
Q3-T-005,巡航·边界点,1482.566128960752,1482.566128960752,直连,
Q3-T-005,下降,1482.566128960752,1602.6775561945337,直连,
Q3-T-005,下降·边界点,1602.6775561945337,1602.6775561945337,直连,
Q3-T-005,下降,1602.6775561945337,1613.8521387479868,直连,
Q3-T-005,下降·边界点,1613.8521387479868,1613.8521387479868,直连,
Q3-T-005,下降,1613.8521387479868,1623.5861288863966,直连,
Q3-T-005,下降·边界点,1623.5861288863966,1623.5861288863966,直连,
Q3-T-005,下降,1623.5861288863966,1624.752211663737,直连,
Q3-T-005,下降·边界点,1624.752211663737,1624.752211663737,直连,
Q3-T-005,下降,1624.752211663737,1635.86518291183,直连,
Q3-T-005,下降·边界点,1635.86518291183,1635.86518291183,直连,
Q3-T-005,下降,1635.86518291183,1636.2753989802832,直连,
Q3-T-005,下降·边界点,1636.2753989802832,1636.2753989802832,直连,
Q3-T-006,爬升·边界点,360.0,360.0,直连,
Q3-T-006,爬升,360.0,360.34184672371094,直连,
Q3-T-006,爬升·边界点,360.34184672371094,360.34184672371094,直连,
Q3-T-006,爬升,360.34184672371094,369.60265609712184,直连,
Q3-T-006,爬升·边界点,369.60265609712184,369.60265609712184,直连,
Q3-T-006,爬升,369.60265609712184,370.5743917449054,直连,
Q3-T-006,爬升·边界点,370.5743917449054,370.5743917449054,直连,
Q3-T-006,爬升,370.5743917449054,378.6860501935803,直连,
Q3-T-006,爬升·边界点,378.6860501935803,378.6860501935803,直连,
Q3-T-006,爬升,378.6860501935803,387.99820232145794,直连,
