trip_id,phase,start_s,end_s,duration_s,mode
Q3-T-007,巡航,1322.9676288862092,1337.6973797280768,14.72975084186779,直连
Q3-T-007,巡航,1337.6973797280768,1342.1969418110295,4.499562082952565,直连
Q3-T-007,巡航,1342.1969418110295,1386.6342369796616,44.437295168632254,直连
Q3-T-007,巡航,1386.6342369796616,1442.3549482839421,55.720711304280385,直连
Q3-T-007,下降,1442.3549482839421,1519.5565644794897,77.20161619554752,直连
Q3-T-007,下降,1519.5565644794897,1533.5247926713062,13.968228191816507,直连
Q3-T-007,下降,1533.5247926713062,1545.6922803443185,12.16748767301231,直连
Q3-T-007,下降,1545.6922803443185,1547.1498838159937,1.4576034716753523,直连
Q3-T-007,下降,1547.1498838159937,1561.0410978761101,13.891214060116376,直连
Q3-T-007,下降,1561.0410978761101,1561.5538679616766,0.51277008556641,直连
Q3-T-008,爬升,450.0,450.4102160684531,0.4102160684531271,直连
Q3-T-008,爬升,450.4102160684531,461.5231873165462,11.112971248093093,直连
Q3-T-008,爬升,461.5231873165462,462.6892700938865,1.1660827773402846,直连
Q3-T-008,爬升,462.6892700938865,472.42326023229634,9.733990138409846,直连
Q3-T-008,爬升,472.42326023229634,483.59784278574955,11.174582553453188,直连
Q3-T-008,爬升,483.59784278574955,508.14264404296875,24.544801257219216,直连
Q3-T-008,巡航,508.14264404296875,615.3191499673972,107.17650592442841,直连
Q3-T-008,巡航,615.3191499673972,657.619720797257,42.300570829859794,直连
Q3-T-008,巡航,657.619720797257,667.4822284408317,9.862507643574789,直连
Q3-T-008,巡航,667.4822284408317,711.7412336108687,44.25900517003692,直连
Q3-T-008,下降,711.7412336108687,743.571139671352,31.829906060483264,直连
Q3-T-008,下降,743.571139671352,743.679230704014,0.10809103266206375,直连
Q3-T-008,下降,743.679230704014,751.0335560037753,7.354325299761305,直连
Q3-T-008,下降,751.0335560037753,754.4057795780624,3.3722235742870565,直连
Q3-T-008,下降,754.4057795780624,756.2695386645796,1.8637590865172475,直连
Q3-T-008,投送交接,756.2695386645796,863.805648987166,107.53611032258641,直连
Q3-T-008,投送交接,863.805648987166,1008.2695386645796,144.4638896774136,直连
Q3-T-008,爬升,1008.2695386645796,1009.7605459337934,1.4910072692138003,直连
Q3-T-008,爬升,1009.7605459337934,1012.458324793223,2.6977788594296435,直连
Q3-T-008,爬升,1012.458324793223,1018.4282578591617,5.9699330659386876,直连
Q3-T-008,爬升,1018.4282578591617,1089.003358672037,70.57510081287525,直连
Q3-T-008,爬升,1089.003358672037,1108.9093824145796,19.906023742542573,直连
