phase_id,anchor,s,local_line_distance_m,geodesic_plus_height_m,difference_m,absolute_relative_difference,loss_difference_db
IV-PH-0161,Q3-R-002,0.0,10323.89008261203,10322.84351336468,1.0465692473499075,0.00010138381406198257,0.0008805639833152314
IV-PH-0161,Q3-R-003,0.0,3121.8395772624194,3121.0534830231873,0.7860942392321704,0.0002518682372820877,0.002187424252582997
IV-PH-0161,Q3-R-004,0.0,3865.454315507607,3865.3304220568484,0.12389345075871461,3.2052486393333356e-05,0.0002783998977568362
IV-PH-0161,G01,0.5,8080.988362163829,8080.911043770649,0.0773183931805761,9.568029243457483e-06,8.310644848157435e-05
IV-PH-0161,Q3-R-001,0.5,6510.337149130549,6510.36390494585,-0.026755815300930408,4.109726536270011e-06,-3.569670448887378e-05
IV-PH-0161,Q3-R-002,0.5,10325.075100216169,10324.02865109663,1.0464491195380106,0.00010136054004720875,0.0008803618482828466
IV-PH-0161,Q3-R-003,0.5,3122.2318093339854,3121.445813873138,0.7859954608475164,0.00025180493518554506,0.0021868745559930555
IV-PH-0161,Q3-R-004,0.5,3869.1195881222334,3868.995812041278,0.12377608095539472,3.1991784682261157e-05,0.0002778726662774042
IV-PH-0161,G01,1.0,8080.049745126765,8079.9724177518265,0.0773273749382497,9.57025234001545e-06,8.312575786655649e-05
IV-PH-0161,Q3-R-001,1.0,6510.773563335597,6510.800317357475,-0.026754021878332424,4.10917561194551e-06,-3.569191920148651e-05
IV-PH-0161,Q3-R-002,1.0,10326.51190694556,10325.465603441262,1.0463035042976117,0.00010133233158501837,0.000880116857521974
IV-PH-0161,Q3-R-003,1.0,3123.45698677084,3122.671299694661,0.7856870761793289,0.0002516073581795671,0.002185158855775437
IV-PH-0161,Q3-R-004,1.0,3873.453066843791,3873.329429243446,0.12363760034486404,3.192023880318732e-05,0.00027725124652645697
IV-PH-0162,G01,0.0,8080.049745126765,8079.9724177518265,0.0773273749382497,9.57025234001545e-06,8.312575786655649e-05
IV-PH-0162,Q3-R-001,0.0,6510.773563335597,6510.800317357475,-0.026754021878332424,4.10917561194551e-06,-3.569191920148651e-05
IV-PH-0162,Q3-R-002,0.0,10326.51190694556,10325.465603441262,1.0463035042976117,0.00010133233158501837,0.000880116857521974
IV-PH-0162,Q3-R-003,0.0,3123.45698677084,3122.671299694661,0.7856870761793289,0.0002516073581795671,0.002185158855775437
IV-PH-0162,Q3-R-004,0.0,3873.453066843791,3873.329429243446,0.12363760034486404,3.192023880318732e-05,0.00027725124652645697
IV-PH-0162,G01,0.5,8080.049745126765,8079.9724177518265,0.0773273749382497,9.57025234001545e-06,8.312575786655649e-05
IV-PH-0162,Q3-R-001,0.5,6510.773563335597,6510.800317357475,-0.026754021878332424,4.10917561194551e-06,-3.569191920148651e-05
IV-PH-0162,Q3-R-002,0.5,10326.51190694556,10325.465603441262,1.0463035042976117,0.00010133233158501837,0.000880116857521974
IV-PH-0162,Q3-R-003,0.5,3123.45698677084,3122.671299694661,0.7856870761793289,0.0002516073581795671,0.002185158855775437
IV-PH-0162,Q3-R-004,0.5,3873.453066843791,3873.329429243446,0.12363760034486404,3.192023880318732e-05,0.00027725124652645697
IV-PH-0162,G01,1.0,8080.049745126765,8079.9724177518265,0.0773273749382497,9.57025234001545e-06,8.312575786655649e-05
IV-PH-0162,Q3-R-001,1.0,6510.773563335597,6510.800317357475,-0.026754021878332424,4.10917561194551e-06,-3.569191920148651e-05
IV-PH-0162,Q3-R-002,1.0,10326.51190694556,10325.465603441262,1.0463035042976117,0.00010133233158501837,0.000880116857521974
IV-PH-0162,Q3-R-003,1.0,3123.45698677084,3122.671299694661,0.7856870761793289,0.0002516073581795671,0.002185158855775437
IV-PH-0162,Q3-R-004,1.0,3873.453066843791,3873.329429243446,0.12363760034486404,3.192023880318732e-05,0.00027725124652645697
IV-PH-0163,G01,0.0,8080.049745126765,8079.9724177518265,0.0773273749382497,9.57025234001545e-06,8.312575786655649e-05
IV-PH-0163,Q3-R-001,0.0,6510.773563335597,6510.800317357475,-0.026754021878332424,4.10917561194551e-06,-3.569191920148651e-05
IV-PH-0163,Q3-R-002,0.0,10326.51190694556,10325.465603441262,1.0463035042976117,0.00010133233158501837,0.000880116857521974
IV-PH-0163,Q3-R-003,0.0,3123.45698677084,3122.671299694661,0.7856870761793289,0.0002516073581795671,0.002185158855775437
IV-PH-0163,Q3-R-004,0.0,3873.453066843791,3873.329429243446,0.12363760034486404,3.192023880318732e-05,0.00027725124652645697
IV-PH-0163,G01,0.5,8080.988362163829,8080.911043770649,0.0773183931805761,9.568029243457483e-06,8.310644848157435e-05
IV-PH-0163,Q3-R-001,0.5,6510.337149130549,6510.36390494585,-0.026755815300930408,4.109726536270011e-06,-3.569670448887378e-05
IV-PH-0163,Q3-R-002,0.5,10325.075100216169,10324.02865109663,1.0464491195380106,0.00010136054004720875,0.0008803618482828466
IV-PH-0163,Q3-R-003,0.5,3122.2318093339854,3121.445813873138,0.7859954608475164,0.00025180493518554506,0.0021868745559930555
IV-PH-0163,Q3-R-004,0.5,3869.1195881222334,3868.995812041278,0.12377608095539472,3.1991784682261157e-05,0.0002778726662774042
IV-PH-0163,G01,1.0,8082.248751867702,8082.171445532086,0.07730633561550349,9.565045252565049e-06,8.30805301125452e-05
IV-PH-0163,Q3-R-001,1.0,6510.300311783205,6510.327067749898,-0.02675596669268998,4.109773044311488e-06,-3.569710845406e-05
IV-PH-0163,Q3-R-002,1.0,10323.89008261203,10322.84351336468,1.0465692473499075,0.00010138381406198257,0.0008805639833152314
IV-PH-0163,Q3-R-003,1.0,3121.8395772624194,3121.0534830231873,0.7860942392321704,0.0002518682372820877,0.002187424252582997
IV-PH-0163,Q3-R-004,1.0,3865.454315507607,3865.3304220568484,0.12389345075871461,3.2052486393333356e-05,0.0002783998977568362
IV-PH-0164,G01,0.0,8082.248751867702,8082.171445532086,0.07730633561550349,9.565045252565049e-06,8.30805301125452e-05
IV-PH-0164,Q3-R-001,0.0,6510.300311783205,6510.327067749898,-0.02675596669268998,4.109773044311488e-06,-3.569710845406e-05
IV-PH-0164,Q3-R-002,0.0,10323.89008261203,10322.84351336468,1.0465692473499075,0.00010138381406198257,0.0008805639833152314
IV-PH-0164,Q3-R-003,0.0,3121.8395772624194,3121.0534830231873,0.7860942392321704,0.0002518682372820877,0.002187424252582997
IV-PH-0164,Q3-R-004,0.0,3865.454315507607,3865.3304220568484,0.12389345075871461,3.2052486393333356e-05,0.0002783998977568362
IV-PH-0164,G01,0.5,4045.8281790351043,4045.80888516596,0.01929386914434872,4.768853322530898e-06,4.142163489220553e-05
IV-PH-0164,Q3-R-001,0.5,2887.951581863022,2887.8515279650014,0.10005389802063291,3.46464827058261e-05,0.000300930312072272
IV-PH-0164,Q3-R-002,0.5,6930.5416513561195,6929.966274185813,0.5753771703066377,8.302741276677245e-05,0.0007211370075705648
IV-PH-0164,Q3-R-003,0.5,2336.5897234461963,2336.322306388003,0.2674170581931321,0.00011446068783487487,0.0009941360087709135
IV-PH-0164,Q3-R-004,0.5,2152.0354379645805,2151.4700003158564,0.5654376487241279,0.0002628145633641725,0.002282478371514454
IV-PH-0164,G01,1.0,225.20933227539064,225.20933227539064,0.0,0.0,0.0
IV-PH-0164,Q3-R-001,1.0,2632.9700626162075,2632.883163822568,0.08689879363964792,3.3005184139460014e-05,0.00028667465607093174
IV-PH-0164,Q3-R-002,1.0,4702.990702346468,4703.0081304669,-0.017428120431759453,3.705738954363501e-06,-3.2187699224714847e-05
IV-PH-0164,Q3-R-003,1.0,5814.587994615157,5814.599360905919,-0.011366290761543496,1.954784853787866e-06,-1.6979062101165317e-05
IV-PH-0164,Q3-R-004,1.0,5191.992758960854,5191.750831533791,0.24192742706327408,4.6598427951096764e-05,0.0004047393724552963
IV-PH-0165,G01,0.0,225.20933227539064,225.20933227539064,0.0,0.0,0.0
IV-PH-0165,Q3-R-001,0.0,2632.9700626162075,2632.883163822568,0.08689879363964792,3.3005184139460014e-05,0.00028667465607093174
IV-PH-0165,Q3-R-002,0.0,4702.990702346468,4703.0081304669,-0.017428120431759453,3.705738954363501e-06,-3.2187699224714847e-05
IV-PH-0165,Q3-R-003,0.0,5814.587994615157,5814.599360905919,-0.011366290761543496,1.954784853787866e-06,-1.6979062101165317e-05
IV-PH-0165,Q3-R-004,0.0,5191.992758960854,5191.750831533791,0.24192742706327408,4.6598427951096764e-05,0.0004047393724552963
IV-PH-0165,G01,0.5,102.60466613769532,102.60466613769532,0.0,0.0,0.0
IV-PH-0165,Q3-R-001,0.5,2634.855368682604,2634.7685320693126,0.0868366132913252,3.2957966604802604e-05,0.0002862645433010946
IV-PH-0165,Q3-R-002,0.5,4710.171906146776,4710.189307696113,-0.01740154933759186,3.6944479724326514e-06,-3.2089626638912036e-05
IV-PH-0165,Q3-R-003,0.5,5815.8489690847,5815.860332911061,-0.011363826361048268,1.953937287101294e-06,-1.697170021610372e-05
IV-PH-0165,Q3-R-004,0.5,5199.39546567672,5199.153882712984,0.2415829637357092,4.646582293687529e-05,0.0004035876335284714
IV-PH-0165,G01,1.0,20.0,20.0,0.0,0.0,0.0
IV-PH-0165,Q3-R-001,1.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0165,Q3-R-002,1.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0165,Q3-R-003,1.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0165,Q3-R-004,1.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0166,G01,0.0,19.999999999999986,19.999999999999986,0.0,0.0,0.0
IV-PH-0166,Q3-R-001,0.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0166,Q3-R-002,0.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0166,Q3-R-003,0.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0166,Q3-R-004,0.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0166,G01,0.5,197.0520690917969,197.0520690917969,0.0,0.0,0.0
IV-PH-0166,Q3-R-001,0.5,2632.8981788172487,2632.8112776510065,0.08690116624211441,3.3006986478593184e-05,0.00028669031047333436
IV-PH-0166,Q3-R-002,0.5,4704.358257732051,4704.375680786153,-0.01742305410152767,3.7035847652830493e-06,-3.216898810705418e-05
IV-PH-0166,Q3-R-003,0.5,5814.648938058198,5814.660304229828,-0.01136617163047049,1.954743877677989e-06,-1.6978706186488236e-05
IV-PH-0166,Q3-R-004,0.5,5193.437763967979,5193.19590385714,0.2418601108383882,4.657249896133353e-05,0.00040451416660240296
IV-PH-0166,G01,1.0,414.10413818359376,414.10413818359376,0.0,0.0,0.0
IV-PH-0166,Q3-R-001,1.0,2641.2252376495785,2641.138610467882,0.0866271816967128,3.279918038128512e-05,0.0002848853890323268
IV-PH-0166,Q3-R-002,1.0,4698.17149566815,4698.188941665622,-0.017445997472350427,3.7133452249294592e-06,-3.2253766696899806e-05
IV-PH-0166,Q3-R-003,1.0,5817.703930548101,5817.71529075114,-0.011360203038748296,1.9526914726831794e-06,-1.6960879188130745e-05
IV-PH-0166,Q3-R-004,1.0,5186.242705620004,5186.000509952401,0.24219566760257294,4.670182101559336e-05,0.00040563739130873745
IV-PH-0167,G01,0.0,414.10413818359376,414.10413818359376,0.0,0.0,0.0
IV-PH-0167,Q3-R-001,0.0,2641.2252376495785,2641.138610467882,0.0866271816967128,3.279918038128512e-05,0.0002848853890323268
IV-PH-0167,Q3-R-002,0.0,4698.17149566815,4698.188941665622,-0.017445997472350427,3.7133452249294592e-06,-3.2253766696899806e-05
IV-PH-0167,Q3-R-003,0.0,5817.703930548101,5817.71529075114,-0.011360203038748296,1.9526914726831794e-06,-1.6960879188130745e-05
IV-PH-0167,Q3-R-004,0.0,5186.242705620004,5186.000509952401,0.24219566760257294,4.670182101559336e-05,0.00040563739130873745
IV-PH-0167,G01,0.5,3655.444951257287,3655.284109812917,0.16084144436990755,4.4002446742269686e-05,0.0003821919875788047
IV-PH-0167,Q3-R-001,0.5,1028.054886375232,1027.9684202993872,0.08646607584478261,8.411355265135488e-05,0.0007305703103929576
IV-PH-0167,Q3-R-002,0.5,8093.614021413383,8093.194417972035,0.4196034413480447,5.184645514214491e-05,0.0004503209138195873
IV-PH-0167,Q3-R-003,0.5,5451.526256384705,5450.92115857129,0.6050978134153411,0.00011100835910346203,0.0009641528425522154
IV-PH-0167,Q3-R-004,0.5,2440.426779439073,2440.433688476386,-0.006909037313107547,2.831069471681078e-06,-2.4590391796857236e-05
IV-PH-0167,G01,1.0,7275.621241853128,7274.9745807200725,0.6466611330552041,8.888843883646918e-05,0.000772040857587601
IV-PH-0167,Q3-R-001,1.0,4638.89146797211,4638.304202270737,0.587265701373326,0.00012661215732375275,0.0010996696110498186
IV-PH-0167,Q3-R-002,1.0,11632.796377541828,11631.607893731338,1.188483810490652,0.00010217708689536945,0.0008874535623747456
IV-PH-0167,Q3-R-003,1.0,7209.312667197468,7207.305386171356,2.007281026111741,0.0002785064484659007,0.002418739473225556
IV-PH-0167,Q3-R-004,1.0,3375.7730135235383,3374.941950770631,0.8310627529072008,0.00024624505103485904,0.0021385940389136372
IV-PH-0168,G01,0.0,7275.621241853128,7274.9745807200725,0.6466611330552041,8.888843883646918e-05,0.000772040857587601
IV-PH-0168,Q3-R-001,0.0,4638.89146797211,4638.304202270737,0.587265701373326,0.00012661215732375275,0.0010996696110498186
IV-PH-0168,Q3-R-002,0.0,11632.796377541828,11631.607893731338,1.188483810490652,0.00010217708689536945,0.0008874535623747456
IV-PH-0168,Q3-R-003,0.0,7209.312667197468,7207.305386171356,2.007281026111741,0.0002785064484659007,0.002418739473225556
IV-PH-0168,Q3-R-004,0.0,3375.7730135235383,3374.941950770631,0.8310627529072008,0.00024624505103485904,0.0021385940389136372
IV-PH-0168,G01,0.5,7270.121008053551,7269.4738576433665,0.6471504101846222,8.902300535879729e-05,0.0007732095835850158
IV-PH-0168,Q3-R-001,0.5,4635.186559265061,4634.5988241021905,0.5877351628705583,0.0001268146791506628,0.0011014284704161778
IV-PH-0168,Q3-R-002,0.5,11633.576700046411,11632.388295961651,1.1884040847598953,0.00010216337819228977,0.0008873345022572714
IV-PH-0168,Q3-R-003,0.5,7207.228373059216,7205.220511375802,2.007861683414376,0.00027866762443207784,0.0024201390399804356
IV-PH-0168,Q3-R-004,0.5,3379.71775559793,3378.88766308405,0.8300925138801176,0.00024567034972759587,0.002133603474252168
IV-PH-0168,G01,1.0,7266.33242135561,7265.684933498178,0.64748785743177,8.911587322573685e-05,0.0007740161517877063
IV-PH-0168,Q3-R-001,1.0,4634.169526012559,4633.581661846633,0.5878641659255663,0.00012687035835930069,0.0011019120325407752
IV-PH-0168,Q3-R-002,1.0,11635.428418388388,11634.24020345132,1.188214937068551,0.00010213085825029337,0.0008870520664793938
IV-PH-0168,Q3-R-003,1.0,7206.8734468221855,7204.865486227446,2.0079605947394157,0.0002786950843950881,0.0024203774877373163
IV-PH-0168,Q3-R-004,1.0,3387.3401283660587,3386.51190422781,0.8282241382485154,0.00024456554758143286,0.0021240096363601326
IV-PH-0169,G01,0.0,7266.33242135561,7265.684933498178,0.64748785743177,8.911587322573685e-05,0.0007740161517877063
IV-PH-0169,Q3-R-001,0.0,4634.169526012559,4633.581661846633,0.5878641659255663,0.00012687035835930069,0.0011019120325407752
IV-PH-0169,Q3-R-002,0.0,11635.428418388388,11634.24020345132,1.188214937068551,0.00010213085825029337,0.0008870520664793938
IV-PH-0169,Q3-R-003,0.0,7206.8734468221855,7204.865486227446,2.0079605947394157,0.0002786950843950881,0.0024203774877373163
IV-PH-0169,Q3-R-004,0.0,3387.3401283660587,3386.51190422781,0.8282241382485154,0.00024456554758143286,0.0021240096363601326
IV-PH-0169,G01,0.5,7266.33242135561,7265.684933498178,0.64748785743177,8.911587322573685e-05,0.0007740161517877063
IV-PH-0169,Q3-R-001,0.5,4634.169526012559,4633.581661846633,0.5878641659255663,0.00012687035835930069,0.0011019120325407752
IV-PH-0169,Q3-R-002,0.5,11635.428418388388,11634.24020345132,1.188214937068551,0.00010213085825029337,0.0008870520664793938
IV-PH-0169,Q3-R-003,0.5,7206.8734468221855,7204.865486227446,2.0079605947394157,0.0002786950843950881,0.0024203774877373163
IV-PH-0169,Q3-R-004,0.5,3387.3401283660587,3386.51190422781,0.8282241382485154,0.00024456554758143286,0.0021240096363601326
IV-PH-0169,G01,1.0,7266.33242135561,7265.684933498178,0.64748785743177,8.911587322573685e-05,0.0007740161517877063
IV-PH-0169,Q3-R-001,1.0,4634.169526012559,4633.581661846633,0.5878641659255663,0.00012687035835930069,0.0011019120325407752
IV-PH-0169,Q3-R-002,1.0,11635.428418388388,11634.24020345132,1.188214937068551,0.00010213085825029337,0.0008870520664793938
IV-PH-0169,Q3-R-003,1.0,7206.8734468221855,7204.865486227446,2.0079605947394157,0.0002786950843950881,0.0024203774877373163
IV-PH-0169,Q3-R-004,1.0,3387.3401283660587,3386.51190422781,0.8282241382485154,0.00024456554758143286,0.0021240096363601326
IV-PH-0170,G01,0.0,7266.33242135561,7265.684933498178,0.64748785743177,8.911587322573685e-05,0.0007740161517877063
IV-PH-0170,Q3-R-001,0.0,4634.169526012559,4633.581661846633,0.5878641659255663,0.00012687035835930069,0.0011019120325407752
IV-PH-0170,Q3-R-002,0.0,11635.428418388388,11634.24020345132,1.188214937068551,0.00010213085825029337,0.0008870520664793938
IV-PH-0170,Q3-R-003,0.0,7206.8734468221855,7204.865486227446,2.0079605947394157,0.0002786950843950881,0.0024203774877373163
IV-PH-0170,Q3-R-004,0.0,3387.3401283660587,3386.51190422781,0.8282241382485154,0.00024456554758143286,0.0021240096363601326
IV-PH-0170,G01,0.5,7268.677470230337,7268.030191286552,0.64727894378575,8.90583730048006e-05,0.0007735167557053728
IV-PH-0170,Q3-R-001,0.5,4634.552193590683,4633.96437796992,0.5878156207627399,0.00012684940427191077,0.0011017300507367407
IV-PH-0170,Q3-R-002,0.5,11634.070950651418,11632.882597058824,1.1883535925935576,0.00010215469662644171,0.0008872591028366184
IV-PH-0170,Q3-R-003,0.5,7206.9194039962,7204.911456209418,2.007947786782097,0.000278691528547736,0.0024203466106445183
IV-PH-0170,Q3-R-004,0.5,3381.8342878598373,3381.004714989634,0.8295728702032648,0.0002453628255900874,0.0021309330091763756
IV-PH-0170,G01,1.0,7271.789152967666,7271.142151026684,0.6470019409825909,8.898216092381503e-05,0.0007728548449034105
IV-PH-0170,Q3-R-001,1.0,4636.138574805833,4635.550960347712,0.5876144581206972,0.00012676259265557085,0.0011009761102220897
IV-PH-0170,Q3-R-002,1.0,11633.192996788799,11632.004553502326,1.1884432864735572,0.00010217011874498659,0.0008873930439718952
IV-PH-0170,Q3-R-003,1.0,7207.739570994288,7205.73185175508,2.0077192392081997,0.00027862808116002613,0.0024197956671621708
IV-PH-0170,Q3-R-004,1.0,3377.9717533223443,3377.1412316456817,0.8305216766625563,0.00024592447271085636,0.0021358102160283924
IV-PH-0171,G01,0.0,7271.789152967666,7271.142151026684,0.6470019409825909,8.898216092381503e-05,0.0007728548449034105
IV-PH-0171,Q3-R-001,0.0,4636.138574805833,4635.550960347712,0.5876144581206972,0.00012676259265557085,0.0011009761102220897
IV-PH-0171,Q3-R-002,0.0,11633.192996788799,11632.004553502326,1.1884432864735572,0.00010217011874498659,0.0008873930439718952
IV-PH-0171,Q3-R-003,0.0,7207.739570994288,7205.73185175508,2.0077192392081997,0.00027862808116002613,0.0024197956671621708
IV-PH-0171,Q3-R-004,0.0,3377.9717533223443,3377.1412316456817,0.8305216766625563,0.00024592447271085636,0.0021358102160283924
IV-PH-0171,G01,0.5,6545.520798659828,6544.983443924724,0.5373547351036905,8.21017714876699e-05,0.0007130976533411602
IV-PH-0171,Q3-R-001,0.5,3936.9730523935923,3936.5957050998168,0.37734729377552867,9.585624789629256e-05,0.0008325568880941713
IV-PH-0171,Q3-R-002,0.5,10681.042045268057,10679.862639175593,1.179406092463978,0.00011043270239616298,0.0009591533054755384
IV-PH-0171,Q3-R-003,0.5,5904.283636791723,5902.529587017505,1.7540497742184016,0.00029716916253607587,0.0025807951022536204
IV-PH-0171,Q3-R-004,0.5,2112.1128000407343,2111.540844859924,0.5719551808101642,0.0002708710002946245,0.0023524370256070575
IV-PH-0171,G01,1.0,6019.386125456614,6019.004815347337,0.3813101092764555,6.33510224654059e-05,0.0005502425605632048
IV-PH-0171,Q3-R-001,1.0,3595.8273744612607,3595.6803083130644,0.1470661481962452,4.090078527177022e-05,0.00035525244197818953
IV-PH-0171,Q3-R-002,1.0,9811.339399195867,9810.22429837325,1.1151008226170234,0.00011366720970915328,0.000987244731385688
IV-PH-0171,Q3-R-003,1.0,4603.679242223233,4602.217256990226,1.461985233006999,0.00031766975598260065,0.0027588062703548556
IV-PH-0171,Q3-R-004,1.0,967.2587839503864,967.0185355363298,0.240248414056623,0.0002484424085246473,0.00215767532393064
IV-PH-0172,G01,0.0,6019.386125456614,6019.004815347337,0.3813101092764555,6.33510224654059e-05,0.0005502425605632048
IV-PH-0172,Q3-R-001,0.0,3595.8273744612607,3595.6803083130644,0.1470661481962452,4.090078527177022e-05,0.00035525244197818953
IV-PH-0172,Q3-R-002,0.0,9811.339399195867,9810.22429837325,1.1151008226170234,0.00011366720970915328,0.000987244731385688
IV-PH-0172,Q3-R-003,0.0,4603.679242223233,4602.217256990226,1.461985233006999,0.00031766975598260065,0.0027588062703548556
IV-PH-0172,Q3-R-004,0.0,967.2587839503864,967.0185355363298,0.240248414056623,0.0002484424085246473,0.00215767532393064
IV-PH-0172,G01,0.5,6019.011208758312,6018.6298748962,0.38133386211211473,6.335891557357004e-05,0.0005503111148863884
IV-PH-0172,Q3-R-001,0.5,3595.580615004526,3595.4335387629812,0.14707624154470977,4.090639973150825e-05,0.0003553012065616212
IV-PH-0172,Q3-R-002,0.5,9811.409546873181,9810.294454023999,1.1150928491824743,0.00011366558408703871,0.0009872306130164802
IV-PH-0172,Q3-R-003,0.5,4603.514603786674,4602.052566251144,1.462037535530726,0.00031769248927152293,0.0027590036664854475
IV-PH-0172,Q3-R-004,0.5,968.2332737964773,967.9932672432654,0.24000655321185604,0.000247942378664851,0.0021533331974340395
IV-PH-0172,G01,1.0,6018.6437259373515,6018.262368790505,0.3813571468463124,6.336665360818326e-05,0.0005503783223429872
IV-PH-0172,Q3-R-001,1.0,3595.3463221024936,3595.1992362762453,0.14708582624825794,4.09117316125721e-05,0.0003553475167964928
IV-PH-0172,Q3-R-002,1.0,9811.484268525508,9810.36918416954,1.1150843559680652,0.00011366385250490025,0.0009872155743957858
IV-PH-0172,Q3-R-003,1.0,4603.359709393295,4601.897622647323,1.4620867459716465,0.0003177138793301871,0.0027591893991660496
IV-PH-0172,Q3-R-004,1.0,969.2530911131258,969.0133371496995,0.23975396342632393,0.00024742070540695267,0.0021488031231043686
IV-PH-0173,G01,0.0,6018.6437259373515,6018.262368790505,0.3813571468463124,6.336665360818326e-05,0.0005503783223429872
IV-PH-0173,Q3-R-001,0.0,3595.3463221024936,3595.1992362762453,0.14708582624825794,4.09117316125721e-05,0.0003553475167964928
IV-PH-0173,Q3-R-002,0.0,9811.484268525508,9810.36918416954,1.1150843559680652,0.00011366385250490025,0.0009872155743957858
IV-PH-0173,Q3-R-003,0.0,4603.359709393295,4601.897622647323,1.4620867459716465,0.0003177138793301871,0.0027591893991660496
IV-PH-0173,Q3-R-004,0.0,969.2530911131258,969.0133371496995,0.23975396342632393,0.00024742070540695267,0.0021488031231043686
IV-PH-0173,G01,0.5,6018.6437259373515,6018.262368790505,0.3813571468463124,6.336665360818326e-05,0.0005503783223429872
IV-PH-0173,Q3-R-001,0.5,3595.3463221024936,3595.1992362762453,0.14708582624825794,4.09117316125721e-05,0.0003553475167964928
IV-PH-0173,Q3-R-002,0.5,9811.484268525508,9810.36918416954,1.1150843559680652,0.00011366385250490025,0.0009872155743957858
IV-PH-0173,Q3-R-003,0.5,4603.359709393295,4601.897622647323,1.4620867459716465,0.0003177138793301871,0.0027591893991660496
IV-PH-0173,Q3-R-004,0.5,969.2530911131258,969.0133371496995,0.23975396342632393,0.00024742070540695267,0.0021488031231043686
IV-PH-0173,G01,1.0,6018.6437259373515,6018.262368790505,0.3813571468463124,6.336665360818326e-05,0.0005503783223429872
IV-PH-0173,Q3-R-001,1.0,3595.3463221024936,3595.1992362762453,0.14708582624825794,4.09117316125721e-05,0.0003553475167964928
IV-PH-0173,Q3-R-002,1.0,9811.484268525508,9810.36918416954,1.1150843559680652,0.00011366385250490025,0.0009872155743957858
IV-PH-0173,Q3-R-003,1.0,4603.359709393295,4601.897622647323,1.4620867459716465,0.0003177138793301871,0.0027591893991660496
IV-PH-0173,Q3-R-004,1.0,969.2530911131258,969.0133371496995,0.23975396342632393,0.00024742070540695267,0.0021488031231043686
IV-PH-0174,G01,0.0,6018.6437259373515,6018.262368790505,0.3813571468463124,6.336665360818326e-05,0.0005503783223429872
IV-PH-0174,Q3-R-001,0.0,3595.3463221024936,3595.1992362762453,0.14708582624825794,4.09117316125721e-05,0.0003553475167964928
IV-PH-0174,Q3-R-002,0.0,9811.484268525508,9810.36918416954,1.1150843559680652,0.00011366385250490025,0.0009872155743957858
IV-PH-0174,Q3-R-003,0.0,4603.359709393295,4601.897622647323,1.4620867459716465,0.0003177138793301871,0.0027591893991660496
IV-PH-0174,Q3-R-004,0.0,969.2530911131258,969.0133371496995,0.23975396342632393,0.00024742070540695267,0.0021488031231043686
IV-PH-0174,G01,0.5,6021.481253204585,6021.100075777608,0.3811774269770467,6.330694095427715e-05,0.0005498596976689588
IV-PH-0174,Q3-R-001,0.5,3597.3310269431922,3597.1840222698547,0.14700467333750566,4.086659799093192e-05,0.0003549555071700645
IV-PH-0174,Q3-R-002,0.5,9811.0456542566,9809.930520043818,1.1151342127832322,0.0001136740174157983,0.0009873038556533918
IV-PH-0174,Q3-R-003,0.5,4604.706007236061,4603.24434810248,1.4616591335807243,0.0003175280352395892,0.0027575756904532553
IV-PH-0174,Q3-R-004,0.5,962.8831946678678,962.6418542300385,0.24134043782930803,0.0002507063626714447,0.002177334873275613
IV-PH-0174,G01,1.0,6024.710303257026,6024.329330141756,0.38097311526962585,6.323909175474331e-05,0.0005492704042956406
IV-PH-0174,Q3-R-001,1.0,3599.9721431572607,3599.8252463381677,0.1468968190929445,4.080665283470958e-05,0.00035443485142103967
IV-PH-0174,Q3-R-002,1.0,9810.848265101191,9809.733108449936,1.1151566512544377,0.00011367859236596976,0.0009873435886491976
IV-PH-0174,Q3-R-003,1.0,4606.565725639231,4605.10465677987,1.461068859360239,0.0003172715862622533,0.0027553489097176605
IV-PH-0174,Q3-R-004,1.0,958.9421833787127,958.6998508421602,0.24233253655245335,0.0002527720603477499,0.0021952727796426914
IV-PH-0175,G01,0.0,6024.710303257026,6024.329330141756,0.38097311526962585,6.323909175474331e-05,0.0005492704042956406
IV-PH-0175,Q3-R-001,0.0,3599.9721431572607,3599.8252463381677,0.1468968190929445,4.080665283470958e-05,0.00035443485142103967
IV-PH-0175,Q3-R-002,0.0,9810.848265101191,9809.733108449936,1.1151566512544377,0.00011367859236596976,0.0009873435886491976
IV-PH-0175,Q3-R-003,0.0,4606.565725639231,4605.10465677987,1.461068859360239,0.0003172715862622533,0.0027553489097176605
