trip_id,phase,start_s,end_s,duration_s,mode
Q2-013,巡航,3334.2884185935677,3564.849844887235,230.5614262936673,中断
Q2-013,巡航,3564.849844887235,3675.098392906234,110.24854801899917,直连
Q2-013,巡航,3675.098392906234,3828.3757822658467,153.27738935961256,直连
Q2-013,下降,3828.3757822658467,3918.4901392554757,90.11435698962899,直连
Q2-013,下降,3918.4901392554757,3919.002909341042,0.5127700855664137,直连
Q2-014,爬升,2351.5664573298927,2351.976673398346,0.41021606845312625,直连
Q2-014,爬升,2351.976673398346,2409.7091013728614,57.73242797451551,直连
Q2-014,巡航,2409.7091013728614,2516.88560729729,107.17650592442848,直连
Q2-014,巡航,2516.88560729729,2613.3076909407614,96.42208364347155,直连
Q2-014,下降,2613.3076909407614,2657.8359959944723,44.52830505371094,直连
Q2-014,投送交接,2657.8359959944723,2981.8359959944723,324.0,直连
Q2-014,爬升,2981.8359959944723,3059.580319724941,77.74432373046875,直连
Q2-014,巡航,3059.580319724941,3067.8271149073225,8.246795182381254,直连
Q2-014,巡航,3067.8271149073225,3125.506606711684,57.67949180436168,直连
Q2-014,巡航,3125.506606711684,3130.5326679340287,5.0260612223444605,直连
Q2-014,巡航,3130.5326679340287,3135.6203458308146,5.0876778967863086,直连
Q2-014,巡航,3135.6203458308146,3172.7718394859994,37.151493655184474,直连
Q2-014,巡航,3172.7718394859994,3252.8353699147565,80.06353042875722,中断
Q2-014,下降,3252.8353699147565,3266.1657745778425,13.330404663086028,中断
Q2-014,投送交接,3266.1657745778425,3554.1657745778425,288.0,中断
Q2-014,爬升,3554.1657745778425,3573.15850407003,18.992729492187664,中断
Q2-014,巡航,3573.15850407003,3633.2376444613997,60.07914039136965,中断
Q2-014,巡航,3633.2376444613997,3735.039589783847,101.80194532244714,直连
Q2-014,巡航,3735.039589783847,3896.441329218731,161.401739434884,直连
Q2-014,下降,3896.441329218731,4031.669470998399,135.22814177966805,直连
Q2-014,下降,4031.669470998399,4032.1822410839654,0.5127700855664036,直连
Q2-015,爬升,2615.3288198276678,2615.670666551379,0.3418467237109399,直连
Q2-015,爬升,2615.670666551379,2717.9743317091784,102.30366515779968,直连
Q2-015,巡航,2717.9743317091784,2866.3410112457964,148.36667953661788,直连
Q2-015,巡航,2866.3410112457964,3046.7789857297303,180.43797448393423,直连
Q2-015,巡航,3046.7789857297303,3116.6822360128435,69.90325028311304,中断
Q2-015,下降,3116.6822360128435,3150.2968502706563,33.61461425781272,中断
Q2-015,投送交接,3150.2968502706563,3360.2968502706563,210.0,中断
Q2-015,爬升,3360.2968502706563,3388.309028818833,28.012178548176962,中断
Q2-015,巡航,3388.309028818833,3458.2122791019465,69.90325028311307,中断
Q2-015,巡航,3458.2122791019465,3638.6502535858804,180.4379744839342,直连
Q2-015,巡航,3638.6502535858804,3787.0169331224984,148.36667953661788,直连
Q2-015,下降,3787.0169331224984,3909.7813313118577,122.76439818935953,直连
Q2-015,下降,3909.7813313118577,3910.191547380311,0.4102160684531314,直连
Q2-016,爬升,2746.371462136539,2746.71330886025,0.3418467237109394,直连
Q2-016,爬升,2746.71330886025,2841.571793760888,94.85848490063808,直连
Q2-016,巡航,2841.571793760888,3054.413991799212,212.84219803832426,直连
Q2-016,巡航,3054.413991799212,3104.7067294957064,50.292737696494264,直连
Q2-016,巡航,3104.7067294957064,3334.2712395593658,229.56451006365936,中断
Q2-016,下降,3334.2712395593658,3387.6716375085844,53.400397949218586,中断
Q2-016,投送交接,3387.6716375085844,3627.6716375085844,240.0,中断
Q2-016,爬升,3627.6716375085844,3672.171969132933,44.500331624348746,中断
Q2-016,巡航,3672.171969132933,3901.7364791965924,229.56451006365924,中断
Q2-016,巡航,3901.7364791965924,3952.029216893087,50.29273769649443,直连
Q2-016,巡航,3952.029216893087,4164.871414931411,212.84219803832423,直连
Q2-016,下降,4164.871414931411,4278.701596812177,113.83018188076606,直连
Q2-016,下降,4278.701596812177,4279.11181288063,0.41021606845312936,直连
Q2-017,爬升,2872.1613334862614,2872.5031802099725,0.34184672371093855,直连
Q2-017,爬升,2872.5031802099725,2920.613536855402,48.1103566454296,直连
Q2-017,巡航,2920.613536855402,3054.5841692609374,133.97063240553567,直连
Q2-017,巡航,3054.5841692609374,3175.111773815277,120.5276045543395,直连
Q2-017,下降,3175.111773815277,3210.7344178582457,35.62264404296866,直连
Q2-017,投送交接,3210.7344178582457,3390.7344178582457,180.0,直连
Q2-017,爬升,3390.7344178582457,3427.1440553094176,36.409637451171875,直连
Q2-017,巡航,3427.1440553094176,3502.1084184330925,74.96436312367504,直连
Q2-017,巡航,3502.1084184330925,3648.07728646491,145.96886803181715,中断
Q2-017,下降,3648.07728646491,3673.368851406316,25.29156494140625,中断
Q2-017,投送交接,3673.368851406316,3853.368851406316,180.0,中断
Q2-017,爬升,3853.368851406316,3897.889918707748,44.52106730143214,中断
Q2-017,巡航,3897.889918707748,4118.716796773815,220.8268780660669,中断
Q2-017,下降,4118.716796773815,4186.142077535534,67.42528076171857,中断
Q2-017,投送交接,4186.142077535534,4366.142077535534,180.0,中断
Q2-017,爬升,4366.142077535534,4409.945707092826,43.80362955729197,中断
Q2-017,巡航,4409.945707092826,4520.640649728696,110.69494263587033,中断
Q2-017,巡航,4520.640649728696,4536.099461558636,15.458811829940146,直连
Q2-017,巡航,4536.099461558636,4849.996285165579,313.8968236069431,直连
Q2-017,下降,4849.996285165579,4929.070424565876,79.07413940029731,直连
