运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
Q3-T-005,巡航,1159.94833315094,1167.7614989881824,直连,
Q3-T-005,巡航·边界点,1167.7614989881824,1167.7614989881824,直连,
Q3-T-005,巡航,1167.7614989881824,1172.5745785596396,直连,
Q3-T-005,巡航·边界点,1172.5745785596396,1172.5745785596396,直连,
Q3-T-005,巡航,1172.5745785596396,1225.977956606348,直连,
Q3-T-005,巡航·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-005,巡航,1225.977956606348,1317.0533786954622,直连,
Q3-T-005,巡航·边界点,1317.0533786954622,1317.0533786954622,直连,
Q3-T-005,巡航,1317.0533786954622,1375.7805983082264,直连,
Q3-T-005,巡航·边界点,1375.7805983082264,1375.7805983082264,直连,
Q3-T-005,巡航,1375.7805983082264,1422.566128960752,直连,
Q3-T-005,巡航·边界点,1422.566128960752,1422.566128960752,直连,
Q3-T-005,下降,1422.566128960752,1542.6775561945337,直连,
Q3-T-005,下降·边界点,1542.6775561945337,1542.6775561945337,直连,
Q3-T-005,下降,1542.6775561945337,1553.8521387479868,直连,
Q3-T-005,下降·边界点,1553.8521387479868,1553.8521387479868,直连,
Q3-T-005,下降,1553.8521387479868,1563.5861288863966,直连,
Q3-T-005,下降·边界点,1563.5861288863966,1563.5861288863966,直连,
Q3-T-005,下降,1563.5861288863966,1564.752211663737,直连,
Q3-T-005,下降·边界点,1564.752211663737,1564.752211663737,直连,
Q3-T-005,下降,1564.752211663737,1575.86518291183,直连,
Q3-T-005,下降·边界点,1575.86518291183,1575.86518291183,直连,
Q3-T-005,下降,1575.86518291183,1576.2753989802832,直连,
Q3-T-005,下降·边界点,1576.2753989802832,1576.2753989802832,直连,
Q3-T-006,爬升·边界点,390.0,390.0,直连,
Q3-T-006,爬升,390.0,390.34184672371094,直连,
Q3-T-006,爬升·边界点,390.34184672371094,390.34184672371094,直连,
Q3-T-006,爬升,390.34184672371094,399.60265609712184,直连,
Q3-T-006,爬升·边界点,399.60265609712184,399.60265609712184,直连,
Q3-T-006,爬升,399.60265609712184,400.5743917449054,直连,
Q3-T-006,爬升·边界点,400.5743917449054,400.5743917449054,直连,
Q3-T-006,爬升,400.5743917449054,408.6860501935803,直连,
Q3-T-006,爬升·边界点,408.6860501935803,408.6860501935803,直连,
Q3-T-006,爬升,408.6860501935803,417.99820232145794,直连,
Q3-T-006,爬升·边界点,417.99820232145794,417.99820232145794,直连,
Q3-T-006,爬升,417.99820232145794,518.0910583496094,直连,
Q3-T-006,爬升·边界点,518.0910583496094,518.0910583496094,直连,
Q3-T-006,巡航,518.0910583496094,564.8765890021349,直连,
Q3-T-006,巡航·边界点,564.8765890021349,564.8765890021349,直连,
Q3-T-006,巡航,564.8765890021349,623.6038086148992,直连,
Q3-T-006,巡航·边界点,623.6038086148992,623.6038086148992,直连,
Q3-T-006,巡航,623.6038086148992,744.679230704014,直连,
Q3-T-006,巡航·边界点,744.679230704014,744.679230704014,直连,
Q3-T-006,巡航,744.679230704014,768.0826087507219,直连,
Q3-T-006,巡航·边界点,768.0826087507219,768.0826087507219,直连,
Q3-T-006,巡航,768.0826087507219,772.895688322179,直连,
Q3-T-006,巡航·边界点,772.895688322179,772.895688322179,直连,
Q3-T-006,巡航,772.895688322179,780.7088541594214,直连,
Q3-T-006,巡航·边界点,780.7088541594214,780.7088541594214,直连,
Q3-T-006,巡航,780.7088541594214,820.3884294706104,中继,Q3-R-001@K2-G1
Q3-T-006,巡航·边界点,820.3884294706104,820.3884294706104,中继,Q3-R-001@K2-G1
Q3-T-006,下降,820.3884294706104,825.1750902401337,中继,Q3-R-001@K2-G1
Q3-T-006,下降·边界点,825.1750902401337,825.1750902401337,中继,Q3-R-001@K2-G1
Q3-T-006,下降,825.1750902401337,864.805648987166,中继,Q3-R-001@K2-G1
Q3-T-006,下降·边界点,864.805648987166,864.805648987166,中继,Q3-R-001@K2-G1
Q3-T-006,下降,864.805648987166,874.7310847644897,中继,Q3-R-001@K2-G1
Q3-T-006,下降·边界点,874.7310847644897,874.7310847644897,中继,Q3-R-001@K2-G1
Q3-T-006,下降,874.7310847644897,885.0413130882181,中继,Q3-R-001@K2-G1
Q3-T-006,下降·边界点,885.0413130882181,885.0413130882181,中继,Q3-R-001@K2-G1
Q3-T-006,下降,885.0413130882181,885.7776994901417,中继,Q3-R-001@K2-G1
Q3-T-006,下降·边界点,885.7776994901417,885.7776994901417,中继,Q3-R-001@K2-G1
Q3-T-006,投送交接,885.7776994901417,1125.7776994901417,中继,Q3-R-001@K2-G1
Q3-T-006,投送交接·边界点,1125.7776994901417,1125.7776994901417,中继,Q3-R-001@K2-G1
Q3-T-006,爬升,1125.7776994901417,1126.391354825078,中继,Q3-R-001@K2-G1
Q3-T-006,爬升·边界点,1126.391354825078,1126.391354825078,中继,Q3-R-001@K2-G1
Q3-T-006,爬升,1126.391354825078,1134.9832117615183,中继,Q3-R-001@K2-G1
Q3-T-006,爬升·边界点,1134.9832117615183,1134.9832117615183,中继,Q3-R-001@K2-G1
Q3-T-006,爬升,1134.9832117615183,1176.2798738651484,中继,Q3-R-001@K2-G1
Q3-T-006,爬升·边界点,1176.2798738651484,1176.2798738651484,中继,Q3-R-001@K2-G1
Q3-T-006,爬升,1176.2798738651484,1180.268757839751,中继,Q3-R-001@K2-G1
Q3-T-006,爬升·边界点,1180.268757839751,1180.268757839751,中继,Q3-R-001@K2-G1
Q3-T-006,巡航,1180.268757839751,1219.94833315094,中继,Q3-R-001@K2-G1
Q3-T-006,巡航·边界点,1219.94833315094,1219.94833315094,直连,
Q3-T-006,巡航,1219.94833315094,1225.977956606348,直连,
Q3-T-006,巡航·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-006,巡航,1225.977956606348,1227.7614989881824,直连,
Q3-T-006,巡航·边界点,1227.7614989881824,1227.7614989881824,直连,
Q3-T-006,巡航,1227.7614989881824,1232.5745785596396,直连,
Q3-T-006,巡航·边界点,1232.5745785596396,1232.5745785596396,直连,
Q3-T-006,巡航,1232.5745785596396,1377.0533786954622,直连,
Q3-T-006,巡航·边界点,1377.0533786954622,1377.0533786954622,直连,
Q3-T-006,巡航,1377.0533786954622,1435.7805983082264,直连,
Q3-T-006,巡航·边界点,1435.7805983082264,1435.7805983082264,直连,
Q3-T-006,巡航,1435.7805983082264,1482.566128960752,直连,
Q3-T-006,巡航·边界点,1482.566128960752,1482.566128960752,直连,
Q3-T-006,下降,1482.566128960752,1602.6775561945337,直连,
Q3-T-006,下降·边界点,1602.6775561945337,1602.6775561945337,直连,
Q3-T-006,下降,1602.6775561945337,1613.8521387479868,直连,
Q3-T-006,下降·边界点,1613.8521387479868,1613.8521387479868,直连,
Q3-T-006,下降,1613.8521387479868,1623.5861288863966,直连,
Q3-T-006,下降·边界点,1623.5861288863966,1623.5861288863966,直连,
Q3-T-006,下降,1623.5861288863966,1624.752211663737,直连,
Q3-T-006,下降·边界点,1624.752211663737,1624.752211663737,直连,
Q3-T-006,下降,1624.752211663737,1635.86518291183,直连,
Q3-T-006,下降·边界点,1635.86518291183,1635.86518291183,直连,
Q3-T-006,下降,1635.86518291183,1636.2753989802832,直连,
Q3-T-006,下降·边界点,1636.2753989802832,1636.2753989802832,直连,
Q3-T-007,爬升·边界点,480.0,480.0,直连,
Q3-T-007,爬升,480.0,480.4102160684531,直连,
Q3-T-007,爬升·边界点,480.4102160684531,480.4102160684531,直连,
Q3-T-007,爬升,480.4102160684531,491.5231873165462,直连,
Q3-T-007,爬升·边界点,491.5231873165462,491.5231873165462,直连,
Q3-T-007,爬升,491.5231873165462,492.6892700938865,直连,
Q3-T-007,爬升·边界点,492.6892700938865,492.6892700938865,直连,
Q3-T-007,爬升,492.6892700938865,502.42326023229634,直连,
Q3-T-007,爬升·边界点,502.42326023229634,502.42326023229634,直连,
Q3-T-007,爬升,502.42326023229634,513.5978427857495,直连,
Q3-T-007,爬升·边界点,513.5978427857495,513.5978427857495,直连,
Q3-T-007,爬升,513.5978427857495,575.3591357421875,直连,
Q3-T-007,爬升·边界点,575.3591357421875,575.3591357421875,直连,
Q3-T-007,巡航,575.3591357421875,635.4678711760789,直连,
Q3-T-007,巡航·边界点,635.4678711760789,635.4678711760789,直连,
Q3-T-007,巡航,635.4678711760789,668.3565409173968,直连,
Q3-T-007,巡航·边界点,668.3565409173968,668.3565409173968,直连,
Q3-T-007,巡航,668.3565409173968,670.4880552747222,直连,
Q3-T-007,巡航·边界点,670.4880552747222,670.4880552747222,直连,
Q3-T-007,巡航,670.4880552747222,675.5171422151001,直连,
Q3-T-007,巡航·边界点,675.5171422151001,675.5171422151001,直连,
Q3-T-007,巡航,675.5171422151001,744.679230704014,直连,
Q3-T-007,巡航·边界点,744.679230704014,744.679230704014,直连,
Q3-T-007,巡航,744.679230704014,757.4551841725358,直连,
Q3-T-007,巡航·边界点,757.4551841725358,757.4551841725358,直连,
Q3-T-007,巡航,757.4551841725358,787.7730143031038,直连,
Q3-T-007,巡航·边界点,787.7730143031038,787.7730143031038,直连,
Q3-T-007,下降,787.7730143031038,797.7026457866579,直连,
Q3-T-007,下降·边界点,797.7026457866579,797.7026457866579,直连,
Q3-T-007,下降,797.7026457866579,801.1180267049251,直连,
Q3-T-007,下降·边界点,801.1180267049251,801.1180267049251,直连,
Q3-T-007,下降,801.1180267049251,813.4219339808382,直连,
Q3-T-007,下降·边界点,813.4219339808382,813.4219339808382,直连,
Q3-T-007,投送交接,813.4219339808382,864.805648987166,直连,
Q3-T-007,投送交接·边界点,864.805648987166,864.805648987166,直连,
Q3-T-007,投送交接,864.805648987166,1209.4219339808383,直连,
Q3-T-007,投送交接·边界点,1209.4219339808383,1209.4219339808383,直连,
Q3-T-007,爬升,1209.4219339808383,1219.2650598015687,直连,
Q3-T-007,爬升·边界点,1219.2650598015687,1219.2650598015687,直连,
Q3-T-007,爬升,1219.2650598015687,1221.9973645361824,直连,
Q3-T-007,爬升·边界点,1221.9973645361824,1221.9973645361824,直连,
Q3-T-007,爬升,1221.9973645361824,1225.977956606348,直连,
Q3-T-007,爬升·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-007,爬升,1225.977956606348,1229.9410697230257,直连,
Q3-T-007,爬升·边界点,1229.9410697230257,1229.9410697230257,直连,
Q3-T-007,巡航,1229.9410697230257,1260.2588998535937,直连,
Q3-T-007,巡航·边界点,1260.2588998535937,1260.2588998535937,直连,
Q3-T-007,巡航,1260.2588998535937,1342.1969418110295,直连,
Q3-T-007,巡航·边界点,1342.1969418110295,1342.1969418110295,直连,
Q3-T-007,巡航,1342.1969418110295,1347.2260287514075,直连,
Q3-T-007,巡航·边界点,1347.2260287514075,1347.2260287514075,直连,
Q3-T-007,巡航,1347.2260287514075,1349.3575431087327,直连,
Q3-T-007,巡航·边界点,1349.3575431087327,1349.3575431087327,直连,
Q3-T-007,巡航,1349.3575431087327,1382.2462128500506,直连,
Q3-T-007,巡航·边界点,1382.2462128500506,1382.2462128500506,直连,
Q3-T-007,巡航,1382.2462128500506,1442.3549482839421,直连,
Q3-T-007,巡航·边界点,1442.3549482839421,1442.3549482839421,直连,
Q3-T-007,下降,1442.3549482839421,1519.5565644794897,直连,
Q3-T-007,下降·边界点,1519.5565644794897,1519.5565644794897,直连,
Q3-T-007,下降,1519.5565644794897,1533.5247926713062,直连,
Q3-T-007,下降·边界点,1533.5247926713062,1533.5247926713062,直连,
Q3-T-007,下降,1533.5247926713062,1545.6922803443185,直连,
Q3-T-007,下降·边界点,1545.6922803443185,1545.6922803443185,直连,
Q3-T-007,下降,1545.6922803443185,1547.149883815994,直连,
Q3-T-007,下降·边界点,1547.149883815994,1547.149883815994,直连,
Q3-T-007,下降,1547.149883815994,1561.0410978761101,直连,
Q3-T-007,下降·边界点,1561.0410978761101,1561.0410978761101,直连,
Q3-T-007,下降,1561.0410978761101,1561.5538679616766,直连,
Q3-T-007,下降·边界点,1561.5538679616766,1561.5538679616766,直连,
Q3-T-008,爬升·边界点,450.0,450.0,直连,
Q3-T-008,爬升,450.0,450.4102160684531,直连,
Q3-T-008,爬升·边界点,450.4102160684531,450.4102160684531,直连,
Q3-T-008,爬升,450.4102160684531,461.5231873165462,直连,
Q3-T-008,爬升·边界点,461.5231873165462,461.5231873165462,直连,
Q3-T-008,爬升,461.5231873165462,462.6892700938865,直连,
Q3-T-008,爬升·边界点,462.6892700938865,462.6892700938865,直连,
Q3-T-008,爬升,462.6892700938865,472.42326023229634,直连,
Q3-T-008,爬升·边界点,472.42326023229634,472.42326023229634,直连,
Q3-T-008,爬升,472.42326023229634,483.59784278574955,直连,
Q3-T-008,爬升·边界点,483.59784278574955,483.59784278574955,直连,
Q3-T-008,爬升,483.59784278574955,508.14264404296875,直连,
Q3-T-008,爬升·边界点,508.14264404296875,508.14264404296875,直连,
Q3-T-008,巡航,508.14264404296875,615.3191499673972,直连,
Q3-T-008,巡航·边界点,615.3191499673972,615.3191499673972,直连,
Q3-T-008,巡航,615.3191499673972,657.6197207972568,直连,
Q3-T-008,巡航·边界点,657.6197207972568,657.6197207972568,直连,
Q3-T-008,巡航,657.6197207972568,667.4822284408317,直连,
Q3-T-008,巡航·边界点,667.4822284408317,667.4822284408317,直连,
Q3-T-008,巡航,667.4822284408317,711.7412336108687,直连,
Q3-T-008,巡航·边界点,711.7412336108687,711.7412336108687,直连,
Q3-T-008,下降,711.7412336108687,743.571139671352,直连,
Q3-T-008,下降·边界点,743.571139671352,743.571139671352,直连,
Q3-T-008,下降,743.571139671352,744.679230704014,直连,
Q3-T-008,下降·边界点,744.679230704014,744.679230704014,直连,
Q3-T-008,下降,744.679230704014,751.0335560037753,直连,
Q3-T-008,下降·边界点,751.0335560037753,751.0335560037753,直连,
Q3-T-008,下降,751.0335560037753,754.4057795780624,直连,
Q3-T-008,下降·边界点,754.4057795780624,754.4057795780624,直连,
Q3-T-008,下降,754.4057795780624,756.2695386645796,直连,
Q3-T-008,下降·边界点,756.2695386645796,756.2695386645796,直连,
Q3-T-008,投送交接,756.2695386645796,864.805648987166,直连,
Q3-T-008,投送交接·边界点,864.805648987166,864.805648987166,直连,
Q3-T-008,投送交接,864.805648987166,1008.2695386645796,直连,
Q3-T-008,投送交接·边界点,1008.2695386645796,1008.2695386645796,直连,
Q3-T-008,爬升,1008.2695386645796,1009.7605459337934,直连,
Q3-T-008,爬升·边界点,1009.7605459337934,1009.7605459337934,直连,
Q3-T-008,爬升,1009.7605459337934,1012.458324793223,直连,
Q3-T-008,爬升·边界点,1012.458324793223,1012.458324793223,直连,
Q3-T-008,爬升,1012.458324793223,1018.4282578591618,直连,
Q3-T-008,爬升·边界点,1018.4282578591618,1018.4282578591618,直连,
Q3-T-008,爬升,1018.4282578591618,1089.003358672037,直连,
Q3-T-008,爬升·边界点,1089.003358672037,1089.003358672037,直连,
Q3-T-008,爬升,1089.003358672037,1108.9093824145796,直连,
Q3-T-008,爬升·边界点,1108.9093824145796,1108.9093824145796,直连,
Q3-T-008,巡航,1108.9093824145796,1178.4194755020023,直连,
Q3-T-008,巡航·边界点,1178.4194755020023,1178.4194755020023,直连,
Q3-T-008,巡航,1178.4194755020023,1225.977956606348,直连,
Q3-T-008,巡航·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-008,巡航,1225.977956606348,1234.3168148964191,直连,
Q3-T-008,巡航·边界点,1234.3168148964191,1234.3168148964191,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,1234.3168148964191,1246.1954978546064,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,1246.1954978546064,1246.1954978546064,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,1246.1954978546064,1265.283001399549,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,1265.283001399549,1265.283001399549,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,1265.283001399549,1422.0882849922996,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,1422.0882849922996,1422.0882849922996,中继,Q3-R-002@K2-G1
Q3-T-008,下降,1422.0882849922996,1454.4987387716767,中继,Q3-R-002@K2-G1
Q3-T-008,下降·边界点,1454.4987387716767,1454.4987387716767,中继,Q3-R-002@K2-G1
Q3-T-008,下降,1454.4987387716767,1481.83956162616,中继,Q3-R-002@K2-G1
Q3-T-008,下降·边界点,1481.83956162616,1481.83956162616,中继,Q3-R-002@K2-G1
Q3-T-008,下降,1481.83956162616,1485.881761520589,中继,Q3-R-002@K2-G1
Q3-T-008,下降·边界点,1485.881761520589,1485.881761520589,中继,Q3-R-002@K2-G1
Q3-T-008,下降,1485.881761520589,1499.9880896797995,中继,Q3-R-002@K2-G1
Q3-T-008,下降·边界点,1499.9880896797995,1499.9880896797995,中继,Q3-R-002@K2-G1
Q3-T-008,投送交接,1499.9880896797995,1787.9880896797995,中继,Q3-R-002@K2-G1
Q3-T-008,投送交接·边界点,1787.9880896797995,1787.9880896797995,中继,Q3-R-002@K2-G1
Q3-T-008,爬升,1787.9880896797995,1799.2731522071679,中继,Q3-R-002@K2-G1
Q3-T-008,爬升·边界点,1799.2731522071679,1799.2731522071679,中继,Q3-R-002@K2-G1
Q3-T-008,爬升,1799.2731522071679,1802.5069121227111,中继,Q3-R-002@K2-G1
Q3-T-008,爬升·边界点,1802.5069121227111,1802.5069121227111,中继,Q3-R-002@K2-G1
Q3-T-008,爬升,1802.5069121227111,1824.3795704062977,中继,Q3-R-002@K2-G1
Q3-T-008,爬升·边界点,1824.3795704062977,1824.3795704062977,中继,Q3-R-002@K2-G1
Q3-T-008,爬升,1824.3795704062977,1841.3884876290183,中继,Q3-R-002@K2-G1
Q3-T-008,爬升·边界点,1841.3884876290183,1841.3884876290183,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,1841.3884876290183,2008.5874277641003,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,2008.5874277641003,2008.5874277641003,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,2008.5874277641003,2067.1593253850447,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,2067.1593253850447,2067.1593253850447,中继,Q3-R-002@K2-G1
Q3-T-008,巡航,2067.1593253850447,2070.952997692678,中继,Q3-R-002@K2-G1
Q3-T-008,巡航·边界点,2070.952997692678,2070.952997692678,直连,
Q3-T-008,巡航,2070.952997692678,2121.2457353891723,直连,
Q3-T-008,巡航·边界点,2121.2457353891723,2121.2457353891723,直连,
Q3-T-008,巡航,2121.2457353891723,2334.0879334274964,直连,
Q3-T-008,巡航·边界点,2334.0879334274964,2334.0879334274964,直连,
Q3-T-008,下降,2334.0879334274964,2434.891127381833,直连,
Q3-T-008,下降·边界点,2434.891127381833,2434.891127381833,直连,
Q3-T-008,下降,2434.891127381833,2448.8593555736493,直连,
Q3-T-008,下降·边界点,2448.8593555736493,2448.8593555736493,直连,
Q3-T-008,下降,2448.8593555736493,2454.762859482356,直连,
Q3-T-008,下降·边界点,2454.762859482356,2454.762859482356,直连,
Q3-T-008,下降,2454.762859482356,2461.026843246662,直连,
Q3-T-008,下降·边界点,2461.026843246662,2461.026843246662,直连,
Q3-T-008,下降,2461.026843246662,2462.484446718337,直连,
Q3-T-008,下降·边界点,2462.484446718337,2462.484446718337,直连,
Q3-T-008,下降,2462.484446718337,2476.3756607784535,直连,
Q3-T-008,下降·边界点,2476.3756607784535,2476.3756607784535,直连,
Q3-T-008,下降,2476.3756607784535,2476.88843086402,直连,
Q3-T-008,下降·边界点,2476.88843086402,2476.88843086402,直连,
Q3-T-009,爬升·边界点,1610.899502077302,1610.899502077302,直连,
Q3-T-009,爬升,1610.899502077302,1611.241348801013,直连,
Q3-T-009,爬升·边界点,1611.241348801013,1611.241348801013,直连,
Q3-T-009,爬升,1611.241348801013,1620.5021581744238,直连,
Q3-T-009,爬升·边界点,1620.5021581744238,1620.5021581744238,直连,
Q3-T-009,爬升,1620.5021581744238,1621.4738938222074,直连,
Q3-T-009,爬升·边界点,1621.4738938222074,1621.4738938222074,直连,
Q3-T-009,爬升,1621.4738938222074,1629.5855522708823,直连,
Q3-T-009,爬升·边界点,1629.5855522708823,1629.5855522708823,直连,
Q3-T-009,爬升,1629.5855522708823,1638.89770439876,直连,
Q3-T-009,爬升·边界点,1638.89770439876,1638.89770439876,直连,
Q3-T-009,爬升,1638.89770439876,1659.3517054464426,直连,
Q3-T-009,爬升·边界点,1659.3517054464426,1659.3517054464426,直连,
Q3-T-009,巡航,1659.3517054464426,1793.322337851978,直连,
Q3-T-009,巡航·边界点,1793.322337851978,1793.322337851978,直连,
Q3-T-009,巡航,1793.322337851978,1846.1980513893027,直连,
Q3-T-009,巡航·边界点,1846.1980513893027,1846.1980513893027,直连,
Q3-T-009,巡航,1846.1980513893027,1858.5261859437715,直连,
Q3-T-009,巡航·边界点,1858.5261859437715,1858.5261859437715,直连,
Q3-T-009,巡航,1858.5261859437715,1913.8499424063175,直连,
Q3-T-009,巡航·边界点,1913.8499424063175,1913.8499424063175,直连,
Q3-T-009,下降,1913.8499424063175,1939.313867254704,直连,
Q3-T-009,下降·边界点,1939.313867254704,1939.313867254704,直连,
Q3-T-009,下降,1939.313867254704,1945.2838003206427,直连,
Q3-T-009,下降·边界点,1945.2838003206427,1945.2838003206427,直连,
Q3-T-009,下降,1945.2838003206427,1947.9815791800725,直连,
Q3-T-009,下降·边界点,1947.9815791800725,1947.9815791800725,直连,
Q3-T-009,下降,1947.9815791800725,1949.4725864492862,直连,
Q3-T-009,下降·边界点,1949.4725864492862,1949.4725864492862,直连,
Q3-T-009,投送交接,1949.4725864492862,2159.472586449286,直连,
Q3-T-009,投送交接·边界点,2159.472586449286,2159.472586449286,直连,
Q3-T-009,爬升,2159.472586449286,2160.7150925069645,直连,
Q3-T-009,爬升·边界点,2160.7150925069645,2160.7150925069645,直连,
Q3-T-009,爬升,2160.7150925069645,2162.963241556489,直连,
Q3-T-009,爬升·边界点,2162.963241556489,2162.963241556489,直连,
Q3-T-009,爬升,2162.963241556489,2167.9381857781045,直连,
Q3-T-009,爬升·边界点,2167.9381857781045,2167.9381857781045,直连,
Q3-T-009,爬升,2167.9381857781045,2189.1581231517603,直连,
Q3-T-009,爬升·边界点,2189.1581231517603,2189.1581231517603,直连,
Q3-T-009,巡航,2189.1581231517603,2244.4818796143063,直连,
Q3-T-009,巡航·边界点,2244.4818796143063,2244.4818796143063,直连,
Q3-T-009,巡航,2244.4818796143063,2256.810014168775,直连,
Q3-T-009,巡航·边界点,2256.810014168775,2256.810014168775,直连,
Q3-T-009,巡航,2256.810014168775,2309.6857277061,直连,
Q3-T-009,巡航·边界点,2309.6857277061,2309.6857277061,直连,
Q3-T-009,巡航,2309.6857277061,2443.6563601116354,直连,
Q3-T-009,巡航·边界点,2443.6563601116354,2443.6563601116354,直连,
Q3-T-009,下降,2443.6563601116354,2454.762859482356,直连,
Q3-T-009,下降·边界点,2454.762859482356,2454.762859482356,直连,
Q3-T-009,下降,2454.762859482356,2468.2011613688546,直连,
Q3-T-009,下降·边界点,2468.2011613688546,2468.2011613688546,直连,
Q3-T-009,下降,2468.2011613688546,2479.3757439223077,直连,
Q3-T-009,下降·边界点,2479.3757439223077,2479.3757439223077,直连,
Q3-T-009,下降,2479.3757439223077,2489.1097340607175,直连,
Q3-T-009,下降·边界点,2489.1097340607175,2489.1097340607175,直连,
Q3-T-009,下降,2489.1097340607175,2490.275816838058,直连,
Q3-T-009,下降·边界点,2490.275816838058,2490.275816838058,直连,
Q3-T-009,下降,2490.275816838058,2501.3887880861507,直连,
Q3-T-009,下降·边界点,2501.3887880861507,2501.3887880861507,直连,
Q3-T-009,下降,2501.3887880861507,2501.799004154604,直连,
Q3-T-009,下降·边界点,2501.799004154604,2501.799004154604,直连,
Q3-T-010,爬升·边界点,1610.899502077302,1610.899502077302,直连,
Q3-T-010,爬升,1610.899502077302,1611.241348801013,直连,
Q3-T-010,爬升·边界点,1611.241348801013,1611.241348801013,直连,
Q3-T-010,爬升,1611.241348801013,1620.5021581744238,直连,
Q3-T-010,爬升·边界点,1620.5021581744238,1620.5021581744238,直连,
Q3-T-010,爬升,1620.5021581744238,1621.4738938222074,直连,
Q3-T-010,爬升·边界点,1621.4738938222074,1621.4738938222074,直连,
Q3-T-010,爬升,1621.4738938222074,1629.5855522708823,直连,
Q3-T-010,爬升·边界点,1629.5855522708823,1629.5855522708823,直连,
Q3-T-010,爬升,1629.5855522708823,1638.89770439876,直连,
Q3-T-010,爬升·边界点,1638.89770439876,1638.89770439876,直连,
Q3-T-010,爬升,1638.89770439876,1659.3517054464426,直连,
Q3-T-010,爬升·边界点,1659.3517054464426,1659.3517054464426,直连,
Q3-T-010,巡航,1659.3517054464426,1793.322337851978,直连,
Q3-T-010,巡航·边界点,1793.322337851978,1793.322337851978,直连,
Q3-T-010,巡航,1793.322337851978,1846.1980513893027,直连,
Q3-T-010,巡航·边界点,1846.1980513893027,1846.1980513893027,直连,
Q3-T-010,巡航,1846.1980513893027,1858.5261859437715,直连,
Q3-T-010,巡航·边界点,1858.5261859437715,1858.5261859437715,直连,
Q3-T-010,巡航,1858.5261859437715,1913.8499424063175,直连,
Q3-T-010,巡航·边界点,1913.8499424063175,1913.8499424063175,直连,
Q3-T-010,下降,1913.8499424063175,1939.313867254704,直连,
Q3-T-010,下降·边界点,1939.313867254704,1939.313867254704,直连,
Q3-T-010,下降,1939.313867254704,1945.2838003206427,直连,
Q3-T-010,下降·边界点,1945.2838003206427,1945.2838003206427,直连,
Q3-T-010,下降,1945.2838003206427,1947.9815791800725,直连,
Q3-T-010,下降·边界点,1947.9815791800725,1947.9815791800725,直连,
Q3-T-010,下降,1947.9815791800725,1949.4725864492862,直连,
Q3-T-010,下降·边界点,1949.4725864492862,1949.4725864492862,直连,
Q3-T-010,投送交接,1949.4725864492862,2129.472586449286,直连,
Q3-T-010,投送交接·边界点,2129.472586449286,2129.472586449286,直连,
Q3-T-010,爬升,2129.472586449286,2130.7150925069645,直连,
Q3-T-010,爬升·边界点,2130.7150925069645,2130.7150925069645,直连,
Q3-T-010,爬升,2130.7150925069645,2132.963241556489,直连,
Q3-T-010,爬升·边界点,2132.963241556489,2132.963241556489,直连,
Q3-T-010,爬升,2132.963241556489,2137.9381857781045,直连,
Q3-T-010,爬升·边界点,2137.9381857781045,2137.9381857781045,直连,
Q3-T-010,爬升,2137.9381857781045,2196.750769788834,直连,
Q3-T-010,爬升·边界点,2196.750769788834,2196.750769788834,直连,
Q3-T-010,爬升,2196.750769788834,2211.8324802481143,直连,
Q3-T-010,爬升·边界点,2211.8324802481143,2211.8324802481143,直连,
Q3-T-010,巡航,2211.8324802481143,2344.181738078408,直连,
Q3-T-010,巡航·边界点,2344.181738078408,2344.181738078408,直连,
Q3-T-010,巡航,2344.181738078408,2372.8899672679613,直连,
Q3-T-010,巡航·边界点,2372.8899672679613,2372.8899672679613,直连,
Q3-T-010,巡航,2372.8899672679613,2422.319128458691,直连,
Q3-T-010,巡航·边界点,2422.319128458691,2422.319128458691,直连,
Q3-T-010,巡航,2422.319128458691,2444.2181934192627,中继,Q3-R-002@K2-G1
Q3-T-010,巡航·边界点,2444.2181934192627,2444.2181934192627,中继,Q3-R-002@K2-G1
Q3-T-010,巡航,2444.2181934192627,2451.289067831147,中继,Q3-R-002@K2-G1
Q3-T-010,巡航·边界点,2451.289067831147,2451.289067831147,中继,Q3-R-002@K2-G1
Q3-T-010,巡航,2451.289067831147,2454.762859482356,中继,Q3-R-002@K2-G1
Q3-T-010,巡航·边界点,2454.762859482356,2454.762859482356,中继,Q3-R-002@K2-G1
Q3-T-010,巡航,2454.762859482356,2515.7355564592635,中继,Q3-R-002@K2-G1
Q3-T-010,巡航·边界点,2515.7355564592635,2515.7355564592635,中继,Q3-R-002@K2-G1
