point_id,lon_deg,lat_deg,altitude_m
52,109.1923786,23.0494548,571.7992553710938
53,109.19241212931725,23.028203595710526,561.8041381835938
54,109.19275351088095,23.049055798139122,571.7992553710938
55,109.1928191,23.0294186,348.5
56,109.1928191,23.0294186,402.9910583496094
57,109.1928191,23.0294186,457.48211669921875
58,109.1928191,23.0294186,511.9731750488281
59,109.19292417995457,23.027941252139016,561.8041381835938
60,109.1931284217619,23.048656796278248,571.7992553710938
61,109.19329833001187,23.02915513475594,511.9731750488281
62,109.19343623059191,23.027678908567506,561.8041381835938
63,109.19350333264285,23.04825779441737,571.7992553710938
64,109.19377756002373,23.028891669511882,511.9731750488281
65,109.19387824352378,23.047858792556497,571.7992553710938
66,109.19394828122924,23.027416564995995,561.8041381835938
67,109.19425315440473,23.04745979069562,571.7992553710938
68,109.19425679003561,23.02862820426782,511.9731750488281
69,109.19446033186657,23.02715422142448,561.8041381835938
70,109.19462806528568,23.047060788834745,571.7992553710938
71,109.19473602004747,23.02836473902376,511.9731750488281
72,109.1949723825039,23.02689187785297,561.8041381835938
73,109.19500297616663,23.046661786973868,571.7992553710938
74,109.19521525005935,23.028101273779704,511.9731750488281
75,109.19537788704758,23.046262785112994,571.7992553710938
76,109.19548443314123,23.02662953428146,561.8041381835938
77,109.19569448007121,23.027837808535644,511.9731750488281
78,109.19575279792853,23.045863783252116,571.7992553710938
79,109.19599648377856,23.02636719070995,561.8041381835938
80,109.19612770880947,23.045464781391242,571.7992553710938
81,109.19617371008309,23.027574343291583,511.9731750488281
82,109.19650261969042,23.045065779530365,571.7992553710938
83,109.1965085344159,23.02610484713844,561.8041381835938
84,109.19665294009496,23.027310878047526,511.9731750488281
85,109.19687753057137,23.04466677766949,571.7992553710938
86,109.19702058505322,23.02584250356693,561.8041381835938
87,109.19713217010683,23.027047412803466,511.9731750488281
88,109.19725244145232,23.044267775808613,571.7992553710938
89,109.19753263569056,23.02558015999542,561.8041381835938
90,109.1976114001187,23.026783947559405,511.9731750488281
91,109.19762735233327,23.043868773947736,571.7992553710938
92,109.19800226321422,23.043469772086862,571.7992553710938
93,109.19804468632789,23.02531781642391,561.8041381835938
94,109.19809063013057,23.026520482315348,511.9731750488281
95,109.19837717409516,23.043070770225984,571.7992553710938
