family,iteration,phase,seed,hard_late_s,weighted_tardiness_s,makespan_s,energy_kwh,trips,weighted_completion_s
multipoint,0,initial,20260937,0.0,0.0,6602.519518173908,74.39474317273812,27,3092148.937630653
multipoint,0,initial,20260938,0.0,0.0,6602.519518173908,74.39474317273812,27,3092148.937630653
multipoint,41038,anneal,20260938,0.0,0.0,6602.519518173908,74.36046593872219,27,3043472.0833688537
multipoint,72569,anneal,20260938,0.0,0.0,6597.763825841848,75.11937929734957,27,2970580.7955629863
multipoint,72628,anneal,20260938,0.0,0.0,6597.763825841847,74.77264658528331,27,2960583.7721547694
multipoint,72720,anneal,20260938,0.0,0.0,6597.763825841848,74.75650810894963,27,2983230.88476648
multipoint,92290,anneal,20260938,0.0,0.0,6597.763825841847,74.59772737550337,27,2975979.0368634956
multipoint,92336,anneal,20260938,0.0,0.0,6597.763825841847,74.34570276354694,27,2956635.446637152
multipoint,92993,anneal,20260938,0.0,0.0,6596.282104711544,75.43091842102757,27,3058416.213163774
multipoint,93187,anneal,20260938,0.0,0.0,6596.282104711544,75.06804723262763,27,3054243.1296923
multipoint,93239,anneal,20260938,0.0,0.0,6580.960426903036,75.44033226724414,27,3081420.3176467833
multipoint,93779,anneal,20260938,0.0,0.0,6580.960426903036,75.42419379091046,27,3077966.91906158
multipoint,93784,anneal,20260938,0.0,0.0,6580.960426903036,75.2654130574642,27,3075597.4651470524
multipoint,93878,anneal,20260938,0.0,0.0,6580.960426903036,74.90254186906427,27,3067598.355115111
multipoint,100048,destroy_repair,20260938,0.0,0.0,6580.960426903036,74.89932043301513,27,3012245.7413859684
multipoint,100071,destroy_repair,20260938,0.0,0.0,6580.960426903036,73.94197225440462,27,3023467.3903816654
multipoint,100078,destroy_repair,20260938,0.0,0.0,6580.960426903036,73.87230610267298,27,3016008.381482638
multipoint,0,initial,20260939,0.0,0.0,6580.960426903036,73.87230610267298,27,3016008.381482638
multipoint,64025,anneal,20260939,0.0,0.0,6559.680624481365,75.2420176275916,27,3070166.8812357155
multipoint,64073,anneal,20260939,0.0,0.0,6547.832868156684,75.24201762759161,27,3040989.158449816
multipoint,64076,anneal,20260939,0.0,0.0,6547.832868156684,74.10189585660451,26,3030430.0618650354
multipoint,68054,anneal,20260939,0.0,0.0,6547.832868156684,74.05693247763533,26,3016503.7204153645
multipoint,80064,anneal,20260939,0.0,0.0,6547.832868156684,73.24047475537344,26,2987638.5929271663
multipoint,80089,anneal,20260939,0.0,0.0,6547.832868156684,73.0622957876976,26,3000430.92236393
multipoint,80092,anneal,20260939,0.0,0.0,6528.514997459317,73.0622957876976,26,3021181.7283931803
multipoint,80141,anneal,20260939,0.0,0.0,6501.50957693153,72.89543749615484,26,3154881.1645717174
multipoint,80162,anneal,20260939,0.0,0.0,6501.50957693153,72.83314317556422,26,3154211.2937231325
multipoint,80189,anneal,20260939,0.0,0.0,6473.531253323991,73.00000146710696,26,3179650.485881321
multipoint,88017,anneal,20260939,0.0,0.0,6473.531253323991,72.89363894436599,26,3171297.835645263
multipoint,100008,destroy_repair,20260939,0.0,0.0,6473.531253323991,72.11709575303536,26,3162770.159528371
multipoint,100011,destroy_repair,20260939,0.0,0.0,6421.094258945617,72.57519378409236,26,3157316.9207493523
multipoint,100082,destroy_repair,20260939,0.0,0.0,6421.094258945617,72.3081415929698,26,3147011.4241857333
multipoint,100137,destroy_repair,20260939,0.0,0.0,6421.094258945617,72.2928471378423,26,3138813.131618322
multipoint,0,initial,20260940,0.0,0.0,6421.094258945617,72.2928471378423,26,3138813.131618322
multipoint,94,anneal,20260940,0.0,0.0,6421.094258945617,72.19265734805383,26,3135191.4366973005
multipoint,3208,anneal,20260940,0.0,0.0,6412.117450911827,73.78147413663712,27,3114060.57298453
multipoint,3211,anneal,20260940,0.0,0.0,6389.202356189422,73.78147413663712,27,3109779.842176805
multipoint,3237,anneal,20260940,0.0,0.0,6385.470191749729,73.71184346693714,27,3095717.2939895955
multipoint,3258,anneal,20260940,0.0,0.0,6385.470191749729,73.4330655234446,27,3094731.649798604
multipoint,3484,anneal,20260940,0.0,0.0,6385.470191749729,73.25501549340589,27,3105006.792686432
multipoint,3721,anneal,20260940,0.0,0.0,6385.470191749729,73.23314103706649,27,3078039.448669618
multipoint,3908,anneal,20260940,0.0,0.0,6385.470191749729,73.22753005315516,27,3079202.994572896
multipoint,8823,anneal,20260940,0.0,0.0,6385.470191749729,72.99406385394654,27,3084921.033932827
multipoint,96029,anneal,20260940,0.0,0.0,6385.470191749729,72.97270476542212,27,3073060.804466248
multipoint,100009,destroy_repair,20260940,0.0,0.0,6385.470191749729,72.94489343046057,27,3070382.0341573535
multipoint,100011,destroy_repair,20260940,0.0,0.0,6385.470191749729,72.93922730696754,27,3055016.2596728117
multipoint,100038,destroy_repair,20260940,0.0,0.0,6368.863000763054,72.82007587714378,27,2979942.969882636
multipoint,100043,destroy_repair,20260940,0.0,0.0,6368.863000763054,72.79206094382337,27,2958411.002022511
multipoint,100049,destroy_repair,20260940,0.0,0.0,6368.863000763054,72.68449253300551,27,2956533.629184677
multipoint,100059,destroy_repair,20260940,0.0,0.0,6368.863000763054,72.68383547466509,27,3023585.078395683
multipoint,100069,destroy_repair,20260940,0.0,0.0,6368.863000763054,72.67923242988176,27,2974645.996331203
multipoint,100085,destroy_repair,20260940,0.0,0.0,6364.238723690743,72.66422095264969,27,2961286.202809753
multipoint,100209,destroy_repair,20260940,0.0,0.0,6358.227451184786,72.66422095264969,27,2960362.8307538396
multipoint,100219,destroy_repair,20260940,0.0,0.0,6355.094258945617,72.66882399743301,27,3009301.91281832
multipoint,0,initial,20260941,0.0,0.0,6355.094258945617,72.66882399743301,27,3009301.91281832
multipoint,76013,anneal,20260941,0.0,0.0,6355.094258945617,72.6537653933916,27,3022690.7109316187
multipoint,100116,destroy_repair,20260941,0.0,0.0,6355.094258945617,72.58134569328517,27,3023674.43804242
multipoint,100178,destroy_repair,20260941,0.0,0.0,6355.094258945617,72.50644392275623,26,2990046.5362203857
multipoint,100181,destroy_repair,20260941,0.0,0.0,6355.094258945617,71.94566215060301,26,3014232.3246828215
