from_id,to_id,row,col,fraction,dem_m
O01,S011,710,683,0.8051564522802903,219.37213134765625
O01,S011,710,682,0.8073895159691371,217.59384155273438
O01,S011,709,682,0.8170204021973368,208.4428253173828
O01,S011,708,682,0.8288843521143834,195.38682556152344
O01,S011,708,681,0.8338040401537514,203.00765991210938
O01,S011,707,681,0.8407483020314298,208.04888916015625
O01,S011,706,681,0.8526122519484763,205.81503295898438
O01,S011,706,680,0.8602185643383656,212.78103637695312
O01,S011,705,680,0.8644762018655229,197.20457458496094
O01,S011,704,680,0.8763401517825694,178.11019897460938
O01,S011,704,679,0.88663308852298,185.7355194091797
O01,S011,703,679,0.8882041016996159,174.9913787841797
O01,S011,702,679,0.9000680516166625,174.9820098876953
O01,S011,701,679,0.9119320015337089,168.2948455810547
O01,S011,701,678,0.9130476127075943,179.12205505371094
O01,S011,700,678,0.9237959514507554,161.94187927246094
O01,S011,699,678,0.935659901367802,159.30723571777344
O01,S011,699,677,0.9394621368922086,161.7221221923828
O01,S011,698,677,0.9475238512848485,161.52557373046875
O01,S011,697,677,0.959387801201895,159.40325927734375
O01,S011,697,676,0.9658766610768229,160.4806671142578
O01,S011,696,676,0.9712517511189415,160.13360595703125
O01,S011,695,676,0.983115701035988,168.5878448486328
O01,S011,695,675,0.9922911852614372,164.31346130371094
O01,S011,694,675,0.9949796509530345,178.04286193847656
O01,S012,778,713,0.0,128.7255401611328
O01,S012,778,714,0.0023051454025976776,129.26283264160156
O01,S012,777,714,0.005233437421794766,132.31642150878906
O01,S012,777,715,0.007618009333776177,133.27137756347656
O01,S012,776,715,0.011278063688596913,134.4770050048828
O01,S012,776,716,0.012930873264954677,141.8726348876953
O01,S012,775,716,0.01732268995539906,144.63507080078125
O01,S012,775,717,0.018243737196133175,146.04852294921875
O01,S012,774,717,0.023367316222201208,141.21533203125
O01,S012,774,718,0.023556601127311675,139.6374053955078
O01,S012,774,719,0.028869465058490175,136.2056884765625
O01,S012,773,719,0.029411942489003355,133.91409301757812
O01,S012,773,720,0.03418232898966868,134.9976043701172
O01,S012,772,720,0.0354565687558055,133.928955078125
O01,S012,772,721,0.039495192920847175,135.2376251220703
O01,S012,771,721,0.04150119502260765,136.348388671875
O01,S012,771,722,0.04480805685202568,138.6898193359375
O01,S012,770,722,0.0475458212894098,140.08653259277344
O01,S012,770,723,0.050120920783204174,147.76934814453125
O01,S012,769,723,0.053590447556211944,146.78590393066406
O01,S012,769,724,0.05543378471438268,148.8672637939453
O01,S012,768,724,0.05963507382301409,151.2235107421875
O01,S012,768,725,0.060746648645561174,148.06825256347656
O01,S012,767,725,0.06567970008981625,163.7376251220703
O01,S012,767,726,0.06605951257673967,157.69105529785156
O01,S012,767,727,0.07137237650791818,150.1484832763672
O01,S012,766,727,0.07172432635661839,165.53012084960938
O01,S012,766,728,0.07668524043909668,159.62808227539062
O01,S012,765,728,0.07776895262342054,172.2777862548828
O01,S012,765,729,0.08199810437027517,158.1728973388672
O01,S012,764,729,0.08381357889022269,167.01487731933594
O01,S012,764,730,0.08731096830145367,154.64892578125
O01,S012,763,730,0.08985820515702483,161.2673797607422
O01,S012,763,731,0.09262383223263217,150.3024444580078
O01,S012,762,731,0.09590283142382698,164.5654296875
O01,S012,762,732,0.09793669616381068,169.6546630859375
O01,S012,761,732,0.10194745769062913,180.1864471435547
O01,S012,761,733,0.10324956009498917,179.8877716064453
O01,S012,760,733,0.10799208395743128,173.6026153564453
O01,S012,760,734,0.10856242402616767,171.38726806640625
O01,S012,760,735,0.11387528795734617,179.79458618164062
O01,S012,759,735,0.11403671022423342,183.01461791992188
O01,S012,759,736,0.11918815188852468,185.03602600097656
O01,S012,758,736,0.12008133649103557,175.17872619628906
O01,S012,758,737,0.12450101581970317,163.51119995117188
O01,S012,757,737,0.12612596275783772,147.08534240722656
O01,S012,757,738,0.12981387975088168,144.33273315429688
O01,S012,756,738,0.13217058902463985,154.93922424316406
O01,S012,756,739,0.13512674368206018,148.56883239746094
O01,S012,755,739,0.138215215291442,165.18975830078125
O01,S012,755,740,0.14043960761323868,158.93624877929688
O01,S012,754,740,0.14425984155824415,177.6822052001953
O01,S012,754,741,0.14575247154441717,171.4521026611328
O01,S012,753,741,0.1503044678250463,182.31149291992188
O01,S012,753,742,0.15106533547559567,171.3695068359375
O01,S012,752,742,0.15634909409184844,176.36582946777344
O01,S012,752,743,0.15637819940677417,174.9212188720703
O01,S012,752,744,0.16169106333795266,185.62864685058594
O01,S012,751,744,0.1623937203586506,172.51451110839844
O01,S012,751,745,0.16700392726913116,187.70187377929688
O01,S012,750,745,0.16843834662545276,174.8483428955078
O01,S012,750,746,0.17231679120030968,177.8864288330078
O01,S012,749,746,0.1744829728922549,159.35780334472656
O01,S012,749,747,0.17762965513148818,156.47337341308594
O01,S012,748,747,0.18052759915905706,148.2489013671875
O01,S012,748,748,0.18294251906266668,145.7408905029297
O01,S012,747,748,0.1865722254258592,146.22364807128906
O01,S012,747,749,0.18825538299384517,145.21188354492188
O01,S012,746,749,0.19261685169266135,148.5589599609375
O01,S012,746,750,0.19356824692502367,148.9412384033203
O01,S012,745,750,0.19866147795946348,150.80551147460938
O01,S012,745,751,0.19888111085620216,150.99423217773438
O01,S012,745,752,0.20419397478738066,154.9879150390625
O01,S012,744,752,0.20470610422626564,148.60353088378906
O01,S012,744,753,0.20950683871855916,149.67222595214844
O01,S012,743,753,0.21075073049306778,150.69508361816406
O01,S012,743,754,0.21481970264973768,151.48342895507812
O01,S012,742,754,0.21679535675986994,162.1238555908203
O01,S012,742,755,0.22013256658091618,169.26873779296875
O01,S012,741,755,0.22283998302667207,176.15769958496094
O01,S012,741,756,0.22544543051209467,190.5690155029297
O01,S012,740,756,0.22888460929347423,178.90394592285156
O01,S012,740,757,0.23075829444327317,194.4901123046875
O01,S012,739,757,0.23492923556027637,187.53086853027344
O01,S012,739,758,0.23607115837445167,187.8685302734375
O01,S012,738,758,0.24097386182707853,172.8196563720703
O01,S012,738,759,0.24138402230563016,166.96018981933594
O01,S012,738,760,0.24669688623680866,165.34585571289062
O01,S012,737,760,0.24701848809388066,165.30047607421875
O01,S012,737,761,0.25200975016798716,164.8079833984375
O01,S012,736,761,0.2530631143606828,182.1112823486328
O01,S012,736,762,0.2573226140991657,174.16021728515625
O01,S012,735,762,0.259107740627485,190.66192626953125
O01,S012,735,763,0.26263547803034415,176.29637145996094
O01,S012,734,763,0.2651523668942871,186.18115234375
O01,S012,734,764,0.2679483419615227,187.85009765625
O01,S012,733,764,0.27119699316108925,196.10739135742188
O01,S012,733,765,0.27326120589270114,200.5380096435547
O01,S012,732,765,0.2772416194278914,213.41920471191406
O01,S012,732,766,0.27857406982387967,207.2450714111328
O01,S012,731,766,0.2832862456946936,218.2115936279297
O01,S012,731,767,0.2838869337550582,215.43350219726562
O01,S012,731,768,0.28919979768623666,219.55093383789062
O01,S012,730,768,0.2893308719614957,230.4595184326172
O01,S012,730,769,0.2945126616174152,233.72103881835938
O01,S012,729,769,0.29537549822829784,247.2608642578125
O01,S012,729,770,0.29982552554859365,253.19757080078125
O01,S012,728,770,0.3014201244951,267.7915954589844
O01,S012,728,771,0.3051383894797722,280.0849304199219
O01,S012,727,771,0.30746475076190216,297.2634582519531
O01,S012,727,772,0.31045125341095064,309.84619140625
O01,S012,726,772,0.3135093770287043,329.1663513183594
O01,S012,726,773,0.31576411734212917,328.4283752441406
O01,S012,725,773,0.31955400329550643,344.1709289550781
O01,S012,725,774,0.32107698127330764,336.56707763671875
O01,S012,724,774,0.32559862956230856,343.6112060546875
O01,S012,724,775,0.32638984520448616,332.78143310546875
O01,S012,723,775,0.33164325582911075,327.5497741699219
O01,S012,723,776,0.3317027091356647,323.1469421386719
O01,S012,723,777,0.33701557306684315,319.877197265625
O01,S012,722,777,0.3376878820959129,300.39471435546875
O01,S012,722,778,0.3423284369980217,299.0216064453125
O01,S012,721,778,0.343732508362715,279.96051025390625
O01,S012,721,779,0.34764130092920015,281.7724609375
O01,S012,720,779,0.34977713462951715,269.8632507324219
O01,S012,720,780,0.35295416486037867,283.6560974121094
O01,S012,719,780,0.35582176089631934,281.8474426269531
O01,S012,719,781,0.35826702879155714,286.2397155761719
O01,S012,718,781,0.3618663871631215,286.473876953125
O01,S012,718,782,0.36357989272273566,284.1027526855469
O01,S012,717,782,0.3679110134299236,283.6775817871094
O01,S012,717,783,0.3688927566539142,278.663818359375
O01,S012,716,783,0.37395563969672574,276.722900390625
O01,S012,716,784,0.37420562058509266,272.2882995605469
O01,S012,716,785,0.3795184845162712,256.0080871582031
O01,S012,715,785,0.38000026596352793,267.9749755859375
O01,S012,715,786,0.38483134844744965,252.52264404296875
O01,S012,714,786,0.38604489223033006,258.1115417480469
O01,S012,714,787,0.3901442123786282,241.2138671875
O01,S012,713,787,0.3920895184971322,248.6118927001953
O01,S012,713,788,0.39545707630980664,244.89854431152344
O01,S012,712,788,0.39813414476393433,257.5350036621094
O01,S012,712,789,0.40076994024098517,262.66839599609375
O01,S012,711,789,0.4041787710307365,262.12451171875
O01,S012,711,790,0.40608280417216364,258.9098815917969
O01,S012,710,790,0.41022339729753865,250.18519592285156
O01,S012,710,791,0.41139566810334216,242.3522186279297
O01,S012,709,791,0.4162680235643408,239.66148376464844
O01,S012,709,792,0.4167085320345207,228.2467041015625
O01,S012,709,793,0.42202139596569915,209.12603759765625
O01,S012,708,793,0.4223126498311429,214.2034454345703
O01,S012,708,794,0.4273342598968777,202.5923309326172
O01,S012,707,794,0.4283572760979451,211.33364868164062
O01,S012,707,795,0.43264712382805615,191.89358520507812
O01,S012,706,795,0.43440190236474724,199.08653259277344
O01,S012,706,796,0.43795998775923467,185.29092407226562
O01,S012,705,796,0.44044652863154937,187.52044677734375
O01,S012,705,797,0.44327285169041314,181.11251831054688
O01,S012,704,797,0.4464911548983515,188.1781005859375
O01,S012,704,798,0.44858571562159166,179.28863525390625
O01,S012,703,798,0.4525357811651537,177.83474731445312
O01,S012,703,799,0.45389857955277013,185.2198028564453
O01,S012,702,799,0.4585804074319558,181.3470458984375
O01,S012,702,800,0.45921144348394866,187.0796356201172
O01,S012,702,801,0.4645243074151272,187.56631469726562
O01,S012,701,801,0.46462503369875796,179.6058807373047
O01,S012,701,802,0.46983717134630565,178.0335693359375
O01,S012,700,802,0.47066965996556015,184.38978576660156
O01,S012,700,803,0.4751500352774842,179.48007202148438
O01,S012,699,803,0.4767142862323623,190.35186767578125
O01,S012,699,804,0.48046289920866264,179.71885681152344
O01,S012,698,804,0.4827589124991644,188.18704223632812
O01,S012,698,805,0.48577576313984117,183.0313720703125
O01,S012,697,805,0.48880353876596655,182.1917266845703
O01,S012,697,806,0.49108862707101963,189.2182159423828
O01,S012,696,806,0.49484816503276874,208.013427734375
O01,S012,696,807,0.49640149100219816,220.26963806152344
O01,S012,695,807,0.5008927912995709,220.16465759277344
O01,S012,695,808,0.5017143549333767,232.0944061279297
O01,S012,694,808,0.506937417566373,240.3002471923828
O01,S012,694,809,0.5070272188645552,254.7896728515625
O01,S012,694,810,0.5123400827957336,260.6629943847656
O01,S012,693,810,0.5129820438331751,255.71017456054688
O01,S012,693,811,0.5176529467269122,249.17745971679688
O01,S012,692,811,0.5190266700999773,234.6591033935547
O01,S012,692,812,0.5229658106580907,228.67079162597656
O01,S012,691,812,0.5250712963667794,219.15914916992188
O01,S012,691,813,0.5282786745892691,219.0493621826172
O01,S012,690,813,0.5311159226335816,213.73558044433594
O01,S012,690,814,0.5335915385204476,220.53524780273438
O01,S012,689,814,0.5371605489003838,213.68055725097656
O01,S012,689,815,0.5389044024516262,226.1333465576172
O01,S012,688,815,0.5432051751671859,216.36610412597656
O01,S012,688,816,0.5442172663828047,219.17276000976562
O01,S012,687,816,0.549249801433988,203.48899841308594
O01,S012,687,817,0.5495301303139831,195.11355590820312
O01,S012,687,818,0.5548429942451617,183.18389892578125
O01,S012,686,818,0.5552944277007902,185.75526428222656
O01,S012,686,819,0.5601558581763402,192.83795166015625
O01,S012,685,819,0.5613390539675923,215.36721801757812
O01,S012,685,820,0.5654687221075186,218.8511199951172
O01,S012,684,820,0.5673836802343944,232.59202575683594
O01,S012,684,821,0.5707815860386971,235.32032775878906
O01,S012,683,821,0.5734283065011966,252.1072235107422
O01,S012,683,822,0.5760944499698757,247.20611572265625
O01,S012,682,822,0.5794729327679988,262.13751220703125
O01,S012,682,823,0.5814073139010542,253.77587890625
O01,S012,681,823,0.585517559034801,263.99591064453125
O01,S012,681,824,0.5867201778322326,254.36497497558594
O01,S012,680,824,0.5915621853016031,241.57235717773438
O01,S012,680,825,0.5920330417634112,236.6446075439453
O01,S012,680,826,0.5973459056945897,229.13487243652344
O01,S012,679,826,0.5976068115684052,212.4367218017578
O01,S012,679,827,0.6026587696257681,206.62037658691406
O01,S012,678,827,0.6036514378352074,216.6297149658203
O01,S012,678,828,0.6079716335569466,226.62045288085938
O01,S012,677,828,0.6096960641020095,231.41317749023438
O01,S012,677,829,0.6132844974881252,228.2358856201172
O01,S012,676,829,0.6157406903688116,225.41612243652344
O01,S012,676,830,0.6185973614193037,210.97677612304688
O01,S012,675,830,0.6217853166356138,204.23446655273438
O01,S012,675,831,0.6239102253504821,206.0081329345703
O01,S012,674,831,0.627829942902416,224.64346313476562
O01,S012,674,832,0.6292230892816606,228.706787109375
O01,S012,673,832,0.6338745691692181,246.418212890625
O01,S012,673,833,0.6345359532128392,244.84390258789062
O01,S012,673,834,0.6398488171440176,238.6752166748047
O01,S012,672,834,0.6399191954360203,255.0806427001953
O01,S012,672,835,0.6451616810751961,243.7289276123047
O01,S012,671,835,0.6459638217028224,241.19281005859375
O01,S012,671,836,0.6504745450063747,223.35711669921875
O01,S012,670,836,0.6520084479696245,228.30845642089844
O01,S012,670,837,0.6557874089375532,230.2189483642578
O01,S012,669,837,0.6580530742364267,247.36428833007812
O01,S012,669,838,0.6611002728687316,242.45355224609375
O01,S012,668,838,0.6640977005032288,255.48077392578125
O01,S012,668,839,0.6664131367999101,248.419921875
O01,S012,667,839,0.6701423267700309,256.5867614746094
O01,S012,667,840,0.6717260007310887,262.1891174316406
O01,S012,666,840,0.6761869530368332,264.0461120605469
O01,S012,666,841,0.6770388646622671,275.71160888671875
O01,S012,665,841,0.6822315793036353,270.8012390136719
O01,S012,665,842,0.6823517285934456,280.558837890625
O01,S012,665,843,0.6876645925246242,295.4401550292969
O01,S012,664,843,0.6882762055704374,299.3490295410156
O01,S012,664,844,0.6929774564558027,314.0968017578125
O01,S012,663,844,0.6943208318372396,321.0915222167969
O01,S012,663,845,0.6982903203869811,329.6744384765625
O01,S012,662,845,0.7003654581040417,317.6057434082031
O01,S012,662,846,0.7036031843181596,316.6915283203125
O01,S012,661,846,0.7064100843708438,299.923095703125
O01,S012,661,847,0.7089160482493382,294.6917724609375
O01,S012,660,847,0.712454710637646,281.5832214355469
O01,S012,660,848,0.7142289121805167,275.79345703125
O01,S012,659,848,0.7184993369044481,260.22271728515625
O01,S012,659,849,0.7195417761116951,265.49224853515625
O01,S012,658,849,0.7245439631712504,262.8504943847656
O01,S012,658,850,0.7248546400428737,271.04290771484375
O01,S012,658,851,0.7301675039740522,279.20428466796875
O01,S012,657,851,0.7305885894380525,288.9143371582031
O01,S012,657,852,0.7354803679052306,296.90557861328125
O01,S012,656,852,0.7366332157048546,307.7552185058594
O01,S012,656,853,0.7407932318364091,314.0830993652344
O01,S012,655,853,0.7426778419716568,328.58184814453125
O01,S012,655,854,0.7461060957675877,338.02978515625
O01,S012,654,854,0.7487224682384589,351.6332092285156
O01,S012,654,855,0.7514189596987662,356.6015625
O01,S012,653,855,0.754767094505261,353.0249938964844
O01,S012,653,856,0.7567318236299446,354.9936828613281
O01,S012,652,856,0.7608117207720632,337.1551818847656
O01,S012,652,857,0.7620446875611231,334.2931823730469
O01,S012,651,857,0.7668563470388653,320.04034423828125
O01,S012,651,858,0.7673575514923017,329.0572204589844
O01,S012,651,859,0.7726704154234801,349.8086242675781
O01,S012,650,859,0.7729009733056675,339.4374694824219
O01,S012,650,860,0.7779832793546586,336.2382507324219
O01,S012,649,860,0.7789455995724697,320.12579345703125
O01,S012,649,861,0.7832961432858372,318.6631774902344
O01,S012,648,861,0.7849902258392718,309.35980224609375
O01,S012,648,862,0.7886090072170157,301.1184387207031
O01,S012,647,862,0.7910348521060739,291.7424621582031
O01,S012,647,863,0.7939218711481941,281.24822998046875
O01,S012,646,863,0.7970794783728761,278.4911804199219
O01,S012,646,864,0.7992347350793726,301.2737731933594
O01,S012,645,864,0.8031241046396782,309.4036560058594
O01,S012,645,865,0.8045475990105512,329.9598083496094
O01,S012,644,865,0.8091687309064803,329.7265319824219
O01,S012,644,866,0.8098604629417296,346.58526611328125
O01,S012,644,867,0.8151733268729081,359.2452392578125
O01,S012,643,867,0.8152133571732826,344.6420593261719
O01,S012,643,868,0.8204861908040867,356.3914794921875
O01,S012,642,868,0.8212579834400847,362.35931396484375
O01,S012,642,869,0.8257990547352652,363.3009948730469
O01,S012,641,869,0.8273026097068868,360.38336181640625
O01,S012,641,870,0.8311119186664436,351.0553283691406
O01,S012,640,870,0.833347235973689,335.9823913574219
O01,S012,640,871,0.8364247825976221,327.4634094238281
O01,S012,639,871,0.8393918622404911,340.9901123046875
O01,S012,639,872,0.8417376465288007,342.3763122558594
O01,S012,638,872,0.8454364885072932,363.2245788574219
O01,S012,638,873,0.8470505104599791,355.53253173828125
O01,S012,637,873,0.8514811147740954,362.01812744140625
O01,S012,637,874,0.8523633743911576,345.324462890625
O01,S012,636,874,0.8575257410408975,351.372314453125
O01,S012,636,875,0.8576762383223362,344.4468994140625
O01,S012,636,876,0.8629891022535147,346.3538818359375
O01,S012,635,876,0.8635703673076998,350.5852355957031
O01,S012,635,877,0.8683019661846931,351.7663269042969
O01,S012,634,877,0.8696149935745019,337.2025146484375
O01,S012,634,878,0.8736148301158716,337.4251708984375
O01,S012,633,878,0.875659619841304,319.876708984375
O01,S012,633,879,0.8789276940470502,325.779541015625
O01,S012,632,879,0.8817042461081062,310.4362487792969
O01,S012,632,880,0.8842405579782286,314.5032043457031
O01,S012,631,880,0.8877488723749083,302.4338684082031
O01,S012,631,881,0.8895534219094071,312.8169250488281
O01,S012,630,881,0.8937934986417104,299.2202453613281
O01,S012,630,882,0.8948662858405856,297.69842529296875
O01,S012,629,882,0.8998381249085126,278.45440673828125
O01,S012,629,883,0.9001791497717642,276.2496643066406
O01,S012,629,884,0.9054920137029426,273.78857421875
O01,S012,628,884,0.9058827511753147,260.3423156738281
O01,S012,628,885,0.9108048776341211,260.27557373046875
O01,S012,627,885,0.9119273774421169,272.11041259765625
O01,S012,627,886,0.9161177415652997,268.8701477050781
O01,S012,626,886,0.9179720037089191,280.1001892089844
O01,S012,626,887,0.9214306054964782,270.0331726074219
O01,S012,625,887,0.9240166299757212,278.0749206542969
O01,S012,625,888,0.9267434694276566,273.09320068359375
O01,S012,624,888,0.9300612562425233,288.4149169921875
O01,S012,624,889,0.9320563333588351,281.7498474121094
O01,S012,623,889,0.9361058825093255,280.8437805175781
O01,S012,623,890,0.9373691972900137,267.47607421875
O01,S012,622,890,0.9421505087761276,266.3133544921875
O01,S012,622,891,0.9426820612211921,254.21527099609375
O01,S012,622,892,0.9479949251523706,248.27896118164062
O01,S012,621,892,0.9481951350429297,258.73406982421875
O01,S012,621,893,0.9533077890835492,257.47998046875
O01,S012,620,893,0.9542397613097319,266.70562744140625
O01,S012,620,894,0.9586206530147277,254.58023071289062
O01,S012,619,894,0.9602843875765341,266.9141540527344
O01,S012,619,895,0.9639335169459061,260.5035705566406
O01,S012,618,895,0.9663290138433362,284.1225891113281
O01,S012,618,896,0.9692463808770846,288.2176818847656
O01,S012,617,896,0.9723736401101384,301.59783935546875
O01,S012,617,897,0.9745592448082632,299.7571105957031
O01,S012,616,897,0.9784182663769405,293.83465576171875
O01,S012,616,898,0.9798721087394416,281.0279541015625
O01,S012,615,898,0.9844628926437426,280.5797119140625
O01,S012,615,899,0.9851849726706201,271.685546875
O01,S012,615,900,0.9904978366017987,260.31024169921875
O01,S012,614,900,0.9905075189105448,256.27459716796875
O01,S012,614,901,0.9958107005329772,250.5758514404297
O01,S012,613,901,0.9965521451773469,253.31507873535156
O01,S013,778,713,0.0,128.7255401611328
O01,S013,778,714,0.0029734932283317257,129.26283264160156
O01,S013,778,715,0.009826755024574417,129.6593780517578
O01,S013,777,715,0.010651631847709427,133.27137756347656
O01,S013,777,716,0.016680016820817108,137.37794494628906
O01,S013,776,716,0.022954278934466856,141.8726348876953
O01,S013,776,717,0.023533278617059797,146.87705993652344
O01,S013,776,718,0.03038654041330249,143.1937255859375
O01,S013,775,718,0.03525692602122429,140.9268341064453
O01,S013,775,719,0.03723980220954518,133.36398315429688
O01,S013,775,720,0.04409306400578787,136.6715850830078
O01,S013,774,720,0.04755957310798172,135.24513244628906
O01,S013,774,721,0.05094632580203056,144.65625
O01,S013,774,722,0.05779958759827325,156.73956298828125
O01,S013,773,722,0.05986222019473915,149.24330139160156
O01,S013,773,723,0.06465284939451595,166.00123596191406
O01,S013,773,724,0.07150611119075863,176.76187133789062
O01,S013,772,724,0.07216486728149658,173.4326629638672
O01,S013,772,725,0.07835937298700132,187.17044067382812
O01,S013,771,725,0.084467514368254,173.9003143310547
O01,S013,771,726,0.08521263478324402,179.8124542236328
O01,S013,771,727,0.0920658965794867,185.66729736328125
O01,S013,770,727,0.09677016145501144,175.3516082763672
O01,S013,770,728,0.0989191583757294,178.2624969482422
O01,S013,770,729,0.1057724201719721,182.8495635986328
O01,S013,769,729,0.10907280854176887,178.2666473388672
O01,S013,769,730,0.11262568196821478,187.86361694335938
O01,S013,769,731,0.11947894376445747,196.4637451171875
O01,S013,768,731,0.12137545562852631,184.53404235839844
O01,S013,768,732,0.12633220556070016,192.0431365966797
O01,S013,768,733,0.13318546735694287,190.56954956054688
O01,S013,767,733,0.13367810271528374,180.1917724609375
O01,S013,767,734,0.14003872915318555,170.3144989013672
O01,S013,766,734,0.14598074980204118,159.54806518554688
O01,S013,766,735,0.14689199094942823,157.5170135498047
O01,S013,766,736,0.1537452527456709,158.405517578125
O01,S013,765,736,0.15828339688879858,173.51962280273438
O01,S013,765,737,0.16059851454191362,179.56385803222656
O01,S013,765,738,0.1674517763381563,186.8882598876953
O01,S013,764,738,0.17058604397555602,190.57980346679688
O01,S013,764,739,0.174305038134399,188.99034118652344
O01,S013,764,740,0.1811582999306417,196.48609924316406
O01,S013,763,740,0.18288869106231345,184.8897247314453
O01,S013,763,741,0.18801156172688438,198.28045654296875
O01,S013,763,742,0.19486482352312706,209.3359832763672
O01,S013,762,742,0.1951913381490709,193.89649963378906
O01,S013,762,743,0.20171808531936977,203.2099609375
O01,S013,761,743,0.20749398523582832,199.61195373535156
O01,S013,761,744,0.20857134711561245,192.61029052734375
O01,S013,761,745,0.21542460891185514,182.1529083251953
O01,S013,760,745,0.21979663232258576,177.31825256347656
O01,S013,760,746,0.22227787070809785,177.34938049316406
O01,S013,760,747,0.22913113250434053,185.4136199951172
O01,S013,759,747,0.2320992794093432,171.5114288330078
O01,S013,759,748,0.2359843943005832,181.7978973388672
O01,S013,759,749,0.24283765609682592,190.37249755859375
O01,S013,758,749,0.2444019264961006,193.9892120361328
O01,S013,758,750,0.2496909178930686,214.16336059570312
O01,S013,758,751,0.2565441796893113,230.95628356933594
O01,S013,757,751,0.25670457358285803,232.97463989257812
O01,S013,757,752,0.263397441485554,222.32872009277344
O01,S013,756,752,0.26900722066961547,217.20138549804688
O01,S013,756,753,0.2702507032817967,199.06405639648438
O01,S013,756,754,0.27710396507803936,184.4694366455078
O01,S013,755,754,0.2813098677563729,182.70140075683594
O01,S013,755,755,0.28395722687428204,173.0187225341797
O01,S013,755,756,0.2908104886705247,169.38967895507812
O01,S013,754,756,0.29361251484313033,171.16204833984375
O01,S013,754,757,0.29766375046676746,190.61705017089844
O01,S013,754,758,0.30451701226301015,207.34841918945312
O01,S013,753,758,0.30591516192988777,194.81439208984375
O01,S013,753,759,0.3113702740592528,193.96104431152344
O01,S013,752,759,0.3182178090166452,172.24920654296875
O01,S013,752,760,0.3182235358554955,184.60433959960938
O01,S013,752,761,0.3250767976517382,194.6490478515625
O01,S013,751,761,0.33052045610340264,176.82083129882812
O01,S013,751,762,0.3319300594479809,173.689453125
O01,S013,751,763,0.33878332124422356,170.835693359375
O01,S013,750,763,0.3428231031901601,173.07757568359375
O01,S013,750,764,0.3456365830404663,183.73529052734375
O01,S013,750,765,0.352489844836709,187.65261840820312
O01,S013,749,765,0.3551257502769175,208.44488525390625
O01,S013,749,766,0.35934310663295166,208.35919189453125
O01,S013,749,767,0.36619636842919434,208.29859924316406
O01,S013,748,767,0.3674283973636749,219.94967651367188
O01,S013,748,768,0.373049630225437,209.04403686523438
O01,S013,747,768,0.3797310444504323,214.99636840820312
O01,S013,747,769,0.3799028920216797,201.13987731933594
O01,S013,747,770,0.38675615381792244,195.3201446533203
O01,S013,746,770,0.39203369153718975,214.78225708007812
O01,S013,746,771,0.3936094156141651,212.33274841308594
O01,S013,746,772,0.4004626774104078,204.55616760253906
O01,S013,745,772,0.4043363386239472,222.9443817138672
O01,S013,745,773,0.4073159392066505,221.29335021972656
O01,S013,745,774,0.4141692010028932,215.09988403320312
O01,S013,744,774,0.4166389857107046,231.82827758789062
O01,S013,744,775,0.42102246279913585,220.31109619140625
O01,S013,744,776,0.42787572459537854,209.59915161132812
O01,S013,743,776,0.42894163279746206,219.191650390625
O01,S013,743,777,0.4347289863916213,213.18370056152344
O01,S013,742,777,0.4412442798842195,226.62094116210938
O01,S013,742,778,0.44158224818786396,231.75038146972656
O01,S013,742,779,0.44843550998410664,241.23057556152344
O01,S013,741,779,0.4535469269709769,256.70916748046875
O01,S013,741,780,0.4552887717803493,266.47528076171875
O01,S013,741,781,0.462142033576592,275.1168518066406
O01,S013,740,781,0.46584957405773436,276.3605041503906
O01,S013,740,782,0.4689952953728347,265.4202880859375
O01,S013,740,783,0.4758485571690774,246.51698303222656
O01,S013,739,783,0.4781522211444918,242.38243103027344
O01,S013,739,784,0.4827018189653201,240.09413146972656
O01,S013,739,785,0.4895550807615628,255.8639373779297
O01,S013,738,785,0.49045486823124923,250.67446899414062
O01,S013,738,786,0.49640834255780547,244.66641235351562
O01,S013,737,786,0.5027575153180066,242.13082885742188
O01,S013,737,787,0.5032616043540482,236.5829620361328
O01,S013,737,788,0.5101148661502909,228.00018310546875
O01,S013,736,788,0.515060162404764,239.88731384277344
O01,S013,736,789,0.5169681279465336,226.67196655273438
O01,S013,736,790,0.5238213897427763,212.61907958984375
O01,S013,735,790,0.5273628094915215,212.10879516601562
O01,S013,735,791,0.5306746515390189,210.4221954345703
O01,S013,735,792,0.5375279133352616,223.26490783691406
O01,S013,734,792,0.5396654565782789,234.46958923339844
O01,S013,734,793,0.5443811751315043,250.03976440429688
O01,S013,734,794,0.551234436927747,261.1318664550781
O01,S013,733,794,0.5519681036650363,249.24566650390625
O01,S013,733,795,0.5580876987239897,256.1141052246094
O01,S013,732,795,0.5642707507517938,242.40907287597656
O01,S013,732,796,0.5649409605202323,260.4031066894531
O01,S013,732,797,0.571794222316475,279.5854187011719
O01,S013,731,797,0.5765733978385512,271.4499206542969
O01,S013,731,798,0.5786474841127177,278.3844909667969
O01,S013,731,799,0.5855007459089605,269.7198181152344
O01,S013,730,799,0.5888760449253087,257.4873046875
O01,S013,730,800,0.5923540077052032,242.90174865722656
O01,S013,730,801,0.5992072695014459,234.16195678710938
O01,S013,729,801,0.6011786920120661,219.6739044189453
O01,S013,729,802,0.6060605312976886,214.225830078125
O01,S013,729,803,0.6129137930939312,199.06175231933594
O01,S013,728,803,0.6134813390988235,192.73081970214844
